LensID,Title,true_category,predicted_one,confidence_one,predicted_two,confidence_two
073-935-981-562-758,"Hydrophilic acrylic co-polymers - protective coatings for plants, textiles masonry, shellfish",Synthetic Textiles,Other,0.85,Synthetic Textiles,0.08
118-832-222-829-553,ACRYLIC/MODACRYLIC FIBER HAVING ANTI-ODOR EFFECT,Synthetic Textiles,Synthetic Textiles,0.99,Mineral Textiles,0.01
122-616-758-919-205,Transmission belt.,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.004
082-938-316-934-267,Recovery device for antibacterial polyester fiber textile cloth,Synthetic Textiles,Other,0.85,Synthetic Textiles,0.15
028-552-954-477-144,FILTER MESH,Synthetic Textiles,Synthetic Textiles,0.99,Mineral Textiles,0.003
190-751-495-850-389,Modacrylic fiber blended fabric and manufacturing process thereof,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.04
079-874-082-299-425,Breathable T-shirt made of reinforced textile structure,Synthetic Textiles,Synthetic Textiles,0.98,Natural Textiles,0.01
191-557-644-075-126,METHOD OF AGAIN PRATICAL USE IN A FILTER BAG,Synthetic Textiles,Synthetic Textiles,0.8,Mineral Textiles,0.15
052-791-353-194-104,"Flame-resistant, high visibility, anti-static fabric and apparel formed therefrom",Synthetic Textiles,Synthetic Textiles,0.99,Metal Textiles,0.005
009-407-613-418-410,Moisture-absorbing and breathable yarn and textile process and textile product thereof,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.03
089-950-594-330-267,SYNTHETIC TEXTILE YARN,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.004
119-609-125-041-11X,AIRBAG BASE FABRIC AND PRODUCTION METHOD THEREFOR,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.01
123-498-169-529-497,"A procedure to gel the fibers of a non-woven textile article containing modacrylic fibers. (Machine-translation by Google Translate, not legally binding)",Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
137-181-608-780-177,ANTIMICROBIAL SYNTHETIC TEXTILE AND A METHOD FOR MANUFACTURING THEREOF,Synthetic Textiles,Synthetic Textiles,1.0,Metal Textiles,0.0
086-838-740-961-448,heat loss prevention jacket for food in cooking pot is fabricated from two or more textile layers incorporating man-made fibers,Synthetic Textiles,Synthetic Textiles,0.99,Mineral Textiles,0.004
067-258-760-363-576,SKI CLOTHING WITH ANTI-CUT CHARACTERISTICS AND RELATED FABRIC,Synthetic Textiles,Synthetic Textiles,0.9,Metal Textiles,0.05
178-298-340-470-229,Textile fabric with good elasticity,Synthetic Textiles,Synthetic Textiles,0.85,Natural Textiles,0.1
117-949-205-144-280,FREE CUT WARP-KNITTED FABRIC AND USE THEREOF,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.02
145-396-350-163-38X,Flameproof textile articles based on halogen-containing modacrylic polymers,Synthetic Textiles,Synthetic Textiles,0.98,Mineral Textiles,0.01
010-046-647-627-506,Acrylic emulsion for textiles and preparation method thereof,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
001-045-494-297-313,TEXTILE WOVEN AND KNIT FABRICS WITH ENHANCED FLAME RETARDANCY AND COMFORT FOR BEDCLOTHING PRODUCTS,Synthetic Textiles,Synthetic Textiles,0.8,Natural Textiles,0.15
022-222-947-569-729,Nonwoven tack cloth for wipe applications,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
029-743-961-528-796,Opacified Polyester Textile Material,Synthetic Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.02
147-286-416-820-799,Textile genuine leather process,Synthetic Textiles,Natural Textiles,0.9,Metal Textiles,0.05
087-442-058-126-541,Greenhouse screen,Synthetic Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.04
052-489-700-893-624,Composite yarn of liquid crystal polymer fibers and modified polyacrylonitrile fibers,Synthetic Textiles,Synthetic Textiles,0.98,Natural Textiles,0.01
158-447-419-648-959,Preparation method of elasticized sea-island superfine fiber synthetic base cloth,Synthetic Textiles,Synthetic Textiles,1.0,Metal Textiles,0.0
099-666-304-484-845,Textile woven and knit fabrics with enhanced flame retardancy and comfort for bedclothing products,Synthetic Textiles,Synthetic Textiles,0.75,Natural Textiles,0.15
185-178-833-404-534,Flame-retardant polyester textile fabric,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
126-453-975-235-821,KNITTED GEOTEXTILE,Synthetic Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.02
186-835-649-502-197,PREPARATION METHOD OF SM NON-WOVEN FABRICS FOR ROOF ANTI-SLIP,Synthetic Textiles,Synthetic Textiles,0.99,Natural Textiles,0.005
195-194-570-582-656,Fireproof flame-retardant textile,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
074-383-507-288-337,A METHOD TO PRODUCE AN ANTIMICROBIAL POLYESTER TEXTILE USING CUTINASE,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
083-080-035-095-366,Textile sizing,Synthetic Textiles,Other,0.95,Natural Textiles,0.02
019-573-690-074-363,HIGH VOLTAGE TRANSMISSION LINE CABLE BASED ON TEXTILE COMPOSITE MATERIAL,Synthetic Textiles,Synthetic Textiles,0.85,Mineral Textiles,0.1
083-790-738-283-693,POLYESTER COMPOSITIONS AND THEIR USE AS TEXTILE ASSISTANTS,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
081-828-166-905-028,"Laminated textile material, especially for technical applications.",Synthetic Textiles,Other,0.5,Synthetic Textiles,0.35
140-180-727-437-738,"Method for producing polyester fibers, polyester fibers, yarns and textiles",Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
161-748-133-345-124,Method for producing a textile product,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
121-092-569-297-119,Vehicle seat cover,Synthetic Textiles,Synthetic Textiles,0.98,Natural Textiles,0.01
159-708-808-069-554,2-layer firefighter garment,Synthetic Textiles,Synthetic Textiles,0.99,Mineral Textiles,0.004
023-582-604-410-80X,Protective clothing unit having preferably textile fragment protection equipment,Synthetic Textiles,Synthetic Textiles,0.88,Other,0.1
103-276-328-290-016,FLAT-WARP-KNITTED OUTDOOR CLOTHING AND METHOD FOR MANUFACTURING THE SAME,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.04
162-411-860-193-983,Woven footwear upper,Synthetic Textiles,Synthetic Textiles,0.95,Metal Textiles,0.02
182-040-787-620-621,Cleanroom wiper and method for making same,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
054-317-666-137-13X,High-performance water-absorbing fiber geotextile,Synthetic Textiles,Synthetic Textiles,0.99,Mineral Textiles,0.004
174-294-671-273-963,SYNTHETIC GROUND COVER SYSTEM FOR EROSION PROTECTION,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
079-594-257-081-182,Polypropylene compositions for soft nonwoven fabrics,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.004
185-659-742-732-257,Method for preparing tri-phosphonitrile acrylic ester,Synthetic Textiles,Other,0.7,Natural Textiles,0.25
082-175-865-312-484,Method for preparing regenerated polyester chips by utilizing waste pure polyester textiles,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
094-035-881-732-869,POLYESTER FIBRES AND TEXTILE YARNS,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.004
027-543-985-436-571,Fibrillated polyester textile materials,Synthetic Textiles,Synthetic Textiles,1.0,Metal Textiles,0.0
195-000-973-752-623,Polyester textile with nylon touch,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
095-918-517-870-89X,Skin for filling with foodstuff - comprising textile fabric coated internally with acrylic resin and externally with dipped coating,Synthetic Textiles,Other,0.85,Natural Textiles,0.06
189-079-197-731-842,Bacteriostatic textile polyester fabric,Synthetic Textiles,Synthetic Textiles,0.75,Natural Textiles,0.2
069-493-466-748-945,Stretchable protective garments and method for making same,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
005-526-830-003-103,Upper body garment with woven tubular shoulder straps,Synthetic Textiles,Other,0.75,Synthetic Textiles,0.2
064-155-089-799-910,"TREATMENT AGENT FOR POLYESTER SYNTHETIC FIBERS, COMPOSITION CONTAINING TREATMENT AGENT FOR POLYESTER SYNTHETIC FIBERS, AND POLYESTER SYNTHETIC FIBERS",Synthetic Textiles,Synthetic Textiles,0.99,Other,0.007
018-089-239-404-857,Technical textile,Synthetic Textiles,Other,0.9,Synthetic Textiles,0.03
033-280-973-679-336,Textile permanent elasticity surface fabric that hygroscopicity is good,Synthetic Textiles,Other,0.7,Natural Textiles,0.15
101-191-857-772-197,Fireproof flame retardant anti-bacterial fabric as well as preparation method and application thereof,Synthetic Textiles,Other,0.7,Synthetic Textiles,0.25
182-257-386-118-603,Breathable textile fabric with good elasticity,Synthetic Textiles,Synthetic Textiles,0.6,Metal Textiles,0.3
064-592-645-283-698,"Biodegradable additive, biodegradable polyester fiber and method for producing the same, and biodegradable fabric",Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
040-190-681-193-523,METHOD FOR PRODUCING (METH)ACRYLIC COMPOUND AND (METH) ACRYLIC COMPOUND,Synthetic Textiles,Synthetic Textiles,0.9,Other,0.06
072-815-477-078-913,Polymeric surfactant compositions and methods of manufacture and use,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
015-463-905-726-718,High-elasticity textile fabric,Synthetic Textiles,Other,0.5,Natural Textiles,0.25
047-002-005-561-574,TEXTILE/RESIN LAMINATED STRUCTURE HOUSING AND METHOD FOR PRODUCING THE SAME,Synthetic Textiles,Other,0.7,Synthetic Textiles,0.1
057-185-361-389-94X,Knitted bag and method of manufacturing the same,Synthetic Textiles,Synthetic Textiles,0.85,Other,0.07
165-902-120-493-097,"Acrylic fiber for artificial hair, method for producing same, and head decoration article containing same",Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
046-468-790-145-274,Textile cloth with good fireproof function,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.01
020-151-956-399-487,NOVEL MODACRYLIC FIBER,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
198-281-870-719-962,"RECYCLABLE, ASYMMETRICAL-FACED COMPOSITE NONWOVEN TEXTILE",Synthetic Textiles,Synthetic Textiles,0.9,Natural Textiles,0.05
104-000-308-129-080,HIGH-ELASTICITY NYLON CORD AND METHOD FOR PRODUCING SAME,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.005
151-103-406-793-870,SHELL ELEMENT AS PART OF AN AIRCRFAFT FUSELAGE,Synthetic Textiles,Other,0.85,Synthetic Textiles,0.12
133-376-268-559-437,HIGHLY DURABLE OUTDOOR TEXTILE FABRIC HAVING IMPROVED RESISTANCY AND REPELLENCY,Synthetic Textiles,Synthetic Textiles,0.9,Natural Textiles,0.04
086-752-939-795-451,Viscose acrylic fiber home textile fabric and preparation method thereof,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.04
054-610-552-688-251,Polyester heat insulation curtain textile,Synthetic Textiles,Synthetic Textiles,0.9,Natural Textiles,0.05
078-214-922-117-488,Application of amphiprotic acrylic ester polymers to textile warp size,Synthetic Textiles,Other,0.85,Synthetic Textiles,0.1
107-866-810-531-725,Fire protection for fire service helmets in textile fabric with strengthening of the protective helmet by a pad at the wearer face seal including a protective flap with a polyurethane coated Nomex fabric,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.01
087-715-974-354-989,Woven fabric for work clothing parts,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
086-674-063-576-551,"Textile and Spandex Fibres Having Fragrance Materials, and A Method of Treating the Textile or Spandex Fibres",Synthetic Textiles,Synthetic Textiles,0.95,Other,0.04
111-035-798-092-535,Fire resistant textile material,Synthetic Textiles,Synthetic Textiles,0.85,Natural Textiles,0.1
192-721-151-705-378,Polyester textile with nylon touch,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.005
123-388-777-727-457,Spandex textile fabric,Synthetic Textiles,Synthetic Textiles,0.75,Natural Textiles,0.15
099-447-830-743-990,Anti-deformation hot air non-woven fabric,Synthetic Textiles,Synthetic Textiles,0.85,Natural Textiles,0.1
199-237-922-261-243,MONOFILAMENTS AND THEIR USE IN PRODUCING TECHNICAL TEXTILE ARTICLES,Synthetic Textiles,Synthetic Textiles,0.99,Mineral Textiles,0.003
019-875-525-692-807,MODACRYLIC FIBER AND FLAME-RETARDANT FIBER ASSEMBLY INCLUDING SAME,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.004
022-041-827-941-554,High-elasticity polyester textile fabric,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.004
189-182-839-523-208,Mould-proofing warm-keeping textile,Synthetic Textiles,Other,0.6,Natural Textiles,0.3
010-144-362-445-329,TREATMENT OF POLYESTER-BASED STRETCH TEXTILE,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.004
024-878-873-465-98X,POLYTETRAFLUOROETHYLENE POROUS FIBER AND MANUFACTURING AND MODIFYING PROCESS THEREOF,Synthetic Textiles,Synthetic Textiles,0.99,Metal Textiles,0.0025
085-540-928-029-769,Antistatic textile fabric applied to explosion-proof places,Synthetic Textiles,Synthetic Textiles,0.99,Mineral Textiles,0.01
038-324-042-918-689,"METHOD FOR PRODUCING COPOLYMERIZED POLYESTER FIBER TEXTILE, COPOLYMERIZED POLYESTER FIBER TEXTILE AND TEXTILE PRODUCT",Synthetic Textiles,Synthetic Textiles,0.99,Other,0.005
062-726-541-248-343,ARAMID NANOFIBER FILAMENTS AND RELATED METHODS,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
106-257-486-348-602,POROUS MEMBRANE FOR WATER TREATMENT USE,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.004
149-912-239-146-390,Flame-retardant synthetic textile articles and methods of making the same,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
167-922-163-465-53X,Glove insert seamlessly coated with hydrophobic and breathable membrane and method for producing same,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.02
104-170-881-533-328,Spandex textile fabric,Synthetic Textiles,Synthetic Textiles,0.8,Natural Textiles,0.1
172-467-136-456-776,POLYETHYLENE TEREPHTHALATE-BASED HOOK-AND-LOOP FASTENER AND METHOD FOR MANUFACTURING SAME,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
118-414-190-677-847,HIGH-TEMPERATURE HOSES,Synthetic Textiles,Mineral Textiles,0.45,Metal Textiles,0.4
118-598-518-481-856,Outer shell fabric for fire protective garments for firefighters and for workers exposed to risk of flash fire or electric arc,Synthetic Textiles,Synthetic Textiles,0.99,Mineral Textiles,0.003
129-463-732-890-694,"POLYAMIDE 56 RESIN AND FIBER, PREPARATION METHODS THEREFOR, AND USE THEREOF",Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
030-037-680-534-871,Synthetic leather-like Composite with smoke and flame resistant properties,Synthetic Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.02
115-854-525-735-130,"RECYCLABLE, ASYMMETRICAL-FACED COMPOSITE NONWOVEN TEXTILE",Synthetic Textiles,Synthetic Textiles,0.9,Natural Textiles,0.05
134-512-339-092-513,ENVIRONMENTAL-FRIENDLY TEXTILE FABRICS,Synthetic Textiles,Other,0.5,Natural Textiles,0.25
120-192-167-537-572,COMPOSITE CUSHION MATERIAL WITH HIGH BREATHABILITY AND MULTISTEP SUPPORT,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.04
045-005-944-371-649,Stretchable woven fabric and fiber product,Synthetic Textiles,Synthetic Textiles,0.99,Natural Textiles,0.01
027-731-768-444-40X,CHARGED NONWOVEN MATERIAL,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
060-440-255-996-782,NONWOVEN FABRICS INCLUDING RECYCLED POLYPROPYLENE,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
120-898-371-329-046,Novel polyester liner cloth,Synthetic Textiles,Other,0.4,Synthetic Textiles,0.35
121-754-201-255-754,Textile information carrier and method for producing a textile information carrier,Synthetic Textiles,Other,0.85,Metal Textiles,0.1
053-461-067-904-755,WOVEN STRUCTURE OF BULLETPROOF STUFF FOR BODY ARMOR,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.005
072-622-682-516-598,DISINFECTING AND DETOXIFYING META-ARAMID PARTICLES,Synthetic Textiles,Synthetic Textiles,0.96,Metal Textiles,0.01
107-876-220-850-725,TEXTILE MADE FROM CHAINS AND PROCESS FOR ITS MANUFACTURE,Synthetic Textiles,Metal Textiles,0.95,Synthetic Textiles,0.02
032-680-484-129-970,GARMENT FOR MEASURING PHYSIOLOGICAL DATA,Synthetic Textiles,Synthetic Textiles,0.85,Other,0.1
104-219-101-080-095,ACRYLIC TEXTILE FIBRES,Synthetic Textiles,Synthetic Textiles,1.0,Metal Textiles,0.0
159-595-069-285-748,BIODEGRADABLE POLYESTER TEXTILE,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
061-788-768-530-076,Bamboo fiber textile fabric body armor,Synthetic Textiles,Other,0.5,Natural Textiles,0.2
134-977-395-783-212,POLYESTER TEXTILE FOR SHOES,Synthetic Textiles,Synthetic Textiles,0.99,Metal Textiles,0.0025
189-969-746-443-910,Composite fiber textile fabric,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.005
190-867-890-879-653,Antibacterial textile material,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.05
077-128-758-426-176,Waterproof polyester fabric for home textiles,Synthetic Textiles,Synthetic Textiles,0.98,Natural Textiles,0.01
196-097-621-806-886,Textile leather,Synthetic Textiles,Natural Textiles,0.7,Metal Textiles,0.15
059-155-317-330-866,Tearable Cloth,Synthetic Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.02
098-805-076-789-348,Home textile fabric with photochromic effect,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.04
106-846-605-216-844,METHOD FOR MODIFYING OF SYNTHETIC TEXTILE MATERIALS,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.004
150-049-328-075-281,BICOMPONENT POLYESTER TEXTILE FIBER,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
119-060-854-861-841,"Abrasive pad, method and system for making an abrasive pad",Synthetic Textiles,Other,0.95,Synthetic Textiles,0.02
116-767-056-660-05X,Polyester fiber and textile product comprising the same,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.01
063-385-773-589-482,HOUSING HAVING LAYERED TEXTILE/RESIN STRUCTURE AND MANUFACTURING METHOD THEREFOR,Synthetic Textiles,Other,0.8,Synthetic Textiles,0.1
171-587-061-798-930,FLAMEPROOFING AGENT FOR POLYESTER TEXTILE AND FLAMEPROOFING METHOD,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
169-569-580-209-260,Reinforcing yarn for stiffening fabric or technical textile applications and process for its manufacture,Synthetic Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.02
149-190-354-195-372,FLAME RETARDANT TECHNICAL TEXTILES WITH HIGH VISIBILITY FEATURES,Synthetic Textiles,Synthetic Textiles,0.85,Mineral Textiles,0.07
010-817-511-755-19X,AIRBAG FABRIC,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
171-841-019-838-776,Protective Clothing and Protective Shroud/Hood with Fan,Synthetic Textiles,Synthetic Textiles,0.85,Natural Textiles,0.05
193-008-312-895-719,ELEVATOR CAR ISOLATION SYSTEM AND METHOD,Synthetic Textiles,Other,0.99,Metal Textiles,0.005
073-747-569-685-950,GLASS WOOL SHAPED ARTICLE AND METHOD OF FORMATION THEREOF,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.01
074-926-039-070-027,Heat-resisting textile based on carborane ceramic coating layer and preparation method thereof,Mineral Textiles,Synthetic Textiles,0.9,Mineral Textiles,0.05
081-441-408-985-387,MINERAL WOOL INSULATION,Mineral Textiles,Mineral Textiles,0.99,Other,0.01
060-452-270-558-412,Laminar textile fibreglass material,Mineral Textiles,Mineral Textiles,0.85,Synthetic Textiles,0.14
052-646-681-888-809,Qualitative and quantitative detecting method of asbestos fibers in water,Mineral Textiles,Mineral Textiles,0.95,Other,0.02
033-533-691-316-767,CARBON-COATED CERAMIC FABRIC MATERIAL,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
003-663-712-789-73X,Flexible translucent to transparent fireproof composite material,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.02
061-925-465-884-369,Water-repellent fiber,Mineral Textiles,Other,0.7,Synthetic Textiles,0.2
000-872-959-178-561,Basalt containing fabric,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
005-077-009-162-637,Biosoluble inorganic fiber and method for producing same,Mineral Textiles,Mineral Textiles,0.95,Metal Textiles,0.02
093-378-690-560-791,Ceramic fiber textile cotton bagging system and method,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
154-327-967-231-300,Antimicrobial textile fibreglass material,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.01
005-343-361-243-507,"Modification method of basalt fiber, modified basalt fiber and application of modified basalt fiber",Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
147-018-059-397-345,Asbestos fiber rope and preparing method thereof,Mineral Textiles,Mineral Textiles,0.99,Natural Textiles,0.01
100-894-978-871-145,GLASS TEXTILE COATED WITH PARTIALLY SOLUBLE DEXTRIN-CONTAINING COATING,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.005
151-268-327-291-165,Weavable textile glass strand,Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.01
141-996-566-092-975,"Apparatus, system and method for preparing carbon nanomaterial fibers and textiles from carbon dioxide, and materials and materials and products thereof",Mineral Textiles,Synthetic Textiles,0.98,Metal Textiles,0.01
168-526-837-502-723,Waterproof and fireproof basalt fiber floor,Mineral Textiles,Mineral Textiles,0.99,Other,0.01
014-492-739-482-426,Preparation method of basalt fiber,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
182-111-752-659-273,Ceramic fibre compound textile fabrics and preparing method thereof,Mineral Textiles,Mineral Textiles,0.95,Metal Textiles,0.02
011-310-312-713-951,Basalt fiber weaves gloves,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.004
002-589-933-430-238,BASALT BASED KNITTED TEXTILE STRUCTURE,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.005
002-361-029-352-285,Self-adhesive water-activable glass web,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
096-895-142-349-850,MINERAL WOOL PRODUCT,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
082-747-737-975-903,Basalt fiber supporting piece and basalt fiber support,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
108-005-765-061-702,Method for producing rotary textile fibers,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
130-660-129-270-499,Microfiber layered leather and automobile seat,Mineral Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.03
092-449-329-185-002,GLASS-FIBRE TEXTILE STRUCTURE WITH PARYLENE COATING,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.02
044-047-170-297-017,A CERAMIC PANEL FOR BULLET-PROOF JACKET AND A MANUFACTURING METHOD THEREOF,Mineral Textiles,Other,0.7,Mineral Textiles,0.2
143-045-654-232-279,Method for preparing basalt fiber screw,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.01
145-714-807-057-28X,COMBINED WEB,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
144-793-328-180-071,Military warm-keeping and cold-proof fabric and preparation method thereof,Mineral Textiles,Mineral Textiles,0.96,Synthetic Textiles,0.02
031-889-141-150-736,Process for colouring textile materials and foils,Mineral Textiles,Other,0.85,Synthetic Textiles,0.08
046-656-239-793-390,Waterproof glass fiber felt for glass fiber reinforced plastics,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
037-260-529-531-80X,"Glass fiber impregnating compound composition, glass fiber impregnating compound, preparation method of glass fiber impregnating compound, glass fiber and application of glass fiber",Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
155-684-142-155-421,PROCESS OF MANUFACTURE OF MINERAL WOOL ARTICLES FROM BASALT CARRYING ROCKS AND TECHNOLOGICAL LINE FOR ITS IMPLEMENTATION,Mineral Textiles,Mineral Textiles,0.99,Metal Textiles,0.005
033-263-053-886-186,Glass textile fabric,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.005
103-061-140-355-481,MINERAL WOOL SUBSTRATE,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
116-142-650-183-225,Basalt fiber gridding cloth winding device,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.005
100-463-257-690-083,METHOD TO LIMIT SILICON IN B4C PARTICULATE BASED CMC COMPOSITES,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.02
136-982-854-474-312,Patterned glass fiber textile,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
176-593-074-791-909,GLASS FIBER SIZE AND GLASS FIBER,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
010-103-760-601-410,"Friction lining for brakes and clutches - comprises wear-resistant ply and base layer, incorporating resinous binder, loose asbestos fibres and heat-stabilisers",Mineral Textiles,Mineral Textiles,0.9,Other,0.05
117-550-408-496-863,HEMOSTATIC TEXTILE,Mineral Textiles,Mineral Textiles,0.75,Synthetic Textiles,0.15
039-960-356-295-561,Glass fiber wall covering,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
056-172-657-263-378,"GLASS FIBER SIZING AGENT, GLASS FIBER, AND GLASS FIBER NONWOVEN FABRIC",Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
023-517-125-018-826,Preparation method of basalt fiber board,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
060-450-230-005-953,Basalt fiber complex stirrup,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
191-354-346-207-071,Fire resistant textile yarn and use thereof,Mineral Textiles,Other,0.7,Synthetic Textiles,0.15
078-877-699-399-626,Impregnation method for repairing and reinforcing using basalt textile,Mineral Textiles,Mineral Textiles,1.0,Metal Textiles,0.0
087-313-791-775-033,"GLASS FIBER SIZING AGENT, GLASS FIBER, AND GLASS-FIBER REINFORCED THERMOPLASTIC RESIN MATERIAL",Mineral Textiles,Mineral Textiles,0.98,Synthetic Textiles,0.02
109-429-893-356-615,"SIZING AGENT FOR GLASS FIBER, GLASS FIBER, METHOD OF MANUFACTURING GLASS FIBER AND GLASS FIBER-REINFORCED THERMOPLASTIC RESIN",Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
094-253-354-731-958,Basalt fibers applied to epoxy prepreg and production method of basalt fibers,Mineral Textiles,Mineral Textiles,0.98,Natural Textiles,0.01
100-478-221-589-006,TREATING ASBESTOS FIBRE TEXTILE PRODUCTS WITH BENTONITE,Mineral Textiles,Mineral Textiles,0.99,Other,0.01
172-216-470-815-176,Integral textile composite fabric,Mineral Textiles,Other,0.85,Mineral Textiles,0.1
116-629-722-381-760,INSECT-REPELLING TEXTILE PRODUCT,Mineral Textiles,Other,0.9,Natural Textiles,0.04
090-381-263-511-221,PROCEDURE FOR TRANSFORMING FIBREGLASS FABRIC,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.01
153-752-869-241-020,Basalt fiber composite plate spring,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
017-542-855-486-514,High-density glass wool rigid panel,Mineral Textiles,Mineral Textiles,0.99,Synthetic Textiles,0.01
