Lens ID,Combined,Keyphrases,Classifications,Category
129-985-380-082-471,"Natural fibre laminate A natural fibre laminate which is a low cost laminate material with properties such as high tensile strength, excellent impact resistance and blast absorption It is lightweight and is easier to work with, all of which can be beneficial in a wide variety of applications and replace fibreglass/GPR and carbon fibre laminates. The laminate is made from layering or ""sandwiching"" natural fibres (such as hemp, linen, bamboo, coco fibre, palm leaves, cotton, silk, jute or hessian) with a core mesh material made from metal or other man-made materials. The layers are bound with a resin such as phenol resin, epoxy resin, fluorine resin, or acrylic resin. Oil-free or recycled resins may be used.",,B32B9/02;;B32B9/041;;B32B15/14;;B32B2260/021;;B32B2260/023;;B32B2260/046;;B32B2262/062;;B32B2262/065;;B32B3/10;;B32B5/24;;B32B2317/10;;B32B3/24;;B32B5/28,naturalTextiles
171-837-298-605-075,"Improvements in the preparation of sisal fibre 555,606. Treating sisal fibre. NANJI, D.R., and SISAL GROWERS ASSOCIATION. Jan. 26, 1942, No. 1083. [Class 2 (ii)] Sisal fibre is prepared for textile operations by decorticating it and then treating it at ordinary room temperature in a bath of dilute caustic alkali solution containing a calcium compound and if desired also sodium aluminate, or zincate, in order to remove silicic acid compounds from the fibre without removing non- cellulosic gums. The alkaline treatment may be effected with a 1-4 per cent. solution of caustic soda containing a mixture of calcium hydrate and sodium zincate or aluminate, which mixture may be present to the extent of 0.05 per cent. or more. The treatment renders the fibres soft and pliable. After removing the alkali by washing, the fibre may be steeped in a solution of spindle oil. The dried and brushed product may be hackled, and the fibres then spun to fine count yarn. The fibres are absorbent and dye readily. They may be sized and may be formed into polished twines and lines. Specifications 14149/02, [Class 120], 274,331, 339,850, [both in Class 2 (ii)], 457,171, 458,310 and 529,808 are referred to.",,D01C1/02;;D01C1/02,naturalTextiles
182-920-076-922-733,"Process for modifying the characteristics of structures containing keratin fibres and product thereof Structures containing keratin fibres are shrinkproofed and permanent configurations and mechanical effects, e.g. pleating, crimping and calendering, are set therein by reacting them with a polyfunctional isocyanate compound containing at least two groups which are isocyanate or isothiocyanate groups and a polymeric polyfunctional compound which is a polyester, polyamide, polyepoxide, a reaction product of a phenol and an alkylene oxide, a formaldehyde resin, a hydrogenation product of an olefin-carbon monoxide copolymer or a polyepihalohydrin. The isocyanate compound and the polymeric polyfunctional compound may be reacted together to an extent below which a gel is produced which is insoluble in a non-reactive organic solvent to form a prepolymer and the prepolymer then applied to the fibres. The isocyanate compound may be an aryl, alicyclic or alkylene diisocyanate or diisothiocyanate. The isocyanate compound and the polymeric polyfunctional compound may be applied to the fibres as a solution in a non-reactive organic solvent, e.g. a halogenated hydrocarbon, an aromatic hydrocarbon, n-butyl acetate, ether or phosphate, p-dioxane, ethyl oxalate, methyl isobutyl ketone, pyridine, quinoline, N,N-dimethyl-formamide or acetamide or 2,2,4-trimethyl pentane by padding, immersing, spraying or applicator rolls or as aqueous emulsions or dispersions when the isocyanate groups are blocked by reaction with tertiary alcohols, secondary aromatic amines which contain only one group having a hydrogen atom reactive with an isocyanate group, mercaptans, lactams, imides, monohydric phenols or compounds containing enolizable hydrogen. The treating solution may also contain a catalyst, a silicone resin and a coreactant containing at least two -OH1-NH2-NRH,-COOH or-SH groups or the coreactant may be applied from a separate solution. Numerous examples of suitable isocyanates, isothiocyanates, polymeric polyfunctional compounds, catalysts, coreactants and isocyanate group blocking compounds are given. After impregnation the fibres may be dried and cured by heating to 200 DEG -260 DEG F., aged for 12 - 24 hours, scoured and dyed with premetallized or acid dyes. During impregnation the fibres and solutions are preferably maintained at a pH of 3-9. Fabrics comprising wool alone or in admixture with synthetic polyamide, polyester, acrylic, cellulose acetate, viscose rayon or cotton fibres may be treated. Other suitable keratin fibres are mohair, alpaca, cashmere, vicuna, guanaco, camel hair or llama may be treated. In inserting a desired configuration, e.g. pleat, in a fabric, the fabric may be impregnated, arranged in the configuration and cured. Alternatively the fabric may be impregnated, dried, made into garments, pressed to the desired configuration and cured. Reference is also made to crimped yarns and crimped stretch fabrics. Crimped yarns may be obtained by knitting yarn, impregnating, curing and unravelling the knitted fabric.",,D06M15/564;;D06M15/564,naturalTextiles
021-463-463-194-458,"Uvioresistant wool textile prepared from inorganic sulfur-bearing reducer The invention provides a method for preparing an uvioresistant wool textile from an inorganic sulfur-bearing reducer. The method comprises the following steps: (1) preparing dissolution liquid: dissolving the inorganic sulfur-bearing reducer, urea and lauryl sodium sulfate in water, then adding zinc oxide nanoparticles, and performing vigorous stirring to form the dissolution liquid dispersed withthe zinc oxide nanoparticles, (2) padding a wool textile in the dissolution liquid obtained in step (1) for many times, (3) irradiating the padded wool textile under an infrared ray, and (4) soakingthe irradiated wool textile in a polyethylene glycol solution for solidification and then performing water washing and drying. A preparation technology is simple and practicable; the cost is low; themethod has small strength damage on the wool textile, and does not change surface properties of a wool fiber; the zinc oxide nanoparticles have high fastness on the wool textile; no adhesive is used in a preparation process; and the wool textile is nontoxic and innocuous.",,D06M15/53;;D06M10/001;;D06M11/44;;D06M11/51;;D06M11/53;;D06M11/54;;D06M13/262;;D06M13/432;;D06M2101/12;;D06M15/53;;D06M10/00;;D06M11/44;;D06M11/51;;D06M11/53;;D06M11/54;;D06M13/262;;D06M13/432;;D06M101/12,naturalTextiles
046-614-063-566-083,"Antibiotic health care quilt top facing of cotton -flax silk material The utility model belongs to the technical field of the textile fabric technique and specifically relates to an antibiotic health care quilt top facing of cotton -flax silk material, including cotton-flax silk layer, the surface is equipped with the elastic layer respectively about the cotton -flax silk layer, the upper surface of the elastic layer of cotton -flax silk layer upper surface is equipped with the wearing layer, the upper surface of wearing layer is equipped with antibiotic layer, the upper surface on antibiotic layer is equipped with resistant pollution layer, be equipped with aplurality of first bleeder vents that run through resistant pollution layer and antibiotic layer between resistant pollution layer and the antibiotic layer, just first bleeder vent equidistance between resistant pollution layer and antibiotic layer is arranged, the lower surface of the elastic layer of cotton -flax silk layer lower surface is equipped with the pure silk layer. The utility model discloses it is convenient that simple structure processes, and fabric permeability well still has antifouling antiseptic function, have the effect of health care and when using the sense of touch comfortable, be favorable to using.",,;;D03D15/56;;B32B5/26;;B32B7/08,naturalTextiles
028-876-341-875-538,"Ultraviolet-proof cold-resistant fabric The invention relates to an ultraviolet-proof cold-resistant fabric. The ultraviolet-proof cold-resistant fabric comprises a lower cotton cloth layer (1), a wool layer (2) and an upper cotton cloth layer (3), a base layer (6) is combined on the lower surface of the lower cotton cloth layer (1), an anti-static layer (4) covers the surface of the upper cotton cloth layer (3), the anti-static layer (4) is prepared by core-spun silk fibers, the core-spun silk fibers comprise yarns (4.1) and metal wires (4.2), and an ultraviolet-proof layer (5) is arranged on the surface of the anti-static layer (4). The base layer prepared by a textile, and four layers of a textile layer, a heat-preservation layer, a cavity layer and a surface layer are tightly combined from inside to outside sequentially to form the textile, the surface layer is interweaved by yarns containing conductive fibers and yarns containing common fibers, the common fibers are cotton, hemp, wool, silk or chemical fibers, and the heat-preservation layer is a sponge. The ultraviolet-proof cold-resistant fabric is ultraviolet-proof, and has antistatic and anti-radiation functions. The ultraviolet-proof cold-resistant fabric is cold-resistant.",,;;A41D31/02;;B32B5/18;;B32B7/12;;B32B9/02;;B32B15/02;;B32B33/00,naturalTextiles
061-788-768-530-076,"Bamboo fiber textile fabric body armor The invention relates to a bamboo fiber textile fabric body armor which is characterized by comprising a bulletproof layer (1) and a fabric layer (2), wherein one layer of clothing sleeve (3) is arranged outside the bulletproof layer (1) and the fabric layer (2) in a sleeving manner, the bulletproof layer (1) is formed by sequentially and tightly compounding five layers of aluminum alloy, glass fiber reinforced plastics, nylon, kevlar, and ultra high molecular weight polyethylene fibers, the fabric layer (2) is compounded on one surface of the bulletproof layer (1), which is close to the ultra high molecular weight polyethylene fibers. A fabric adopted by the fabric layer comprises base cloth formed by interweaving warps and wefts, the warps and the wefts are formed by blending bamboo fibers and organic cotton fibers, active carbon powder or bamboo carbon powder coating is coated on one surface of the base cloth, and a far infrared coating is coated on the other surface of the base cloth. The bamboo fiber textile fabric body armor is high in protective property, and capable of effectively preventing bullets and impaction. A bamboo fiber textile fabric disclosed by the invention is capable of resisting and inhibiting bacteria, has mould-proof and health-care effects, is capable of promoting blood circulation of a human body and regulating metabolism, and cannot cause irritability to the skin.",,;;B32B27/02;;B32B9/02;;F41H1/02,naturalTextiles
087-077-706-231-620,"Moisture-absorption oil-resistant textile fabric The invention discloses a moisture-absorption oil-resistant textile fabric. The moisture-absorption oil-resistant textile fabric comprises an oil-resistant layer on the surface layer and a moisture-absorption layer on the inner layer, the oil-resistant layer is formed by weaving butadiene-acrylonitrile rubber fibers, the moisture-absorption layer is formed by interweaving warps and wefts, the warps are formed by weaving hemp spinning yarns and melton fibers in a blended manner, and the wefts are formed by weaving plumetis fibers and cotton yarns in a blended manner. The moisture-absorption oil-resistant textile fabric can be effectively prevented from being tainted with oil stains, and is not liable to be worn, and is good in heat resistance and hygroscopicity; when being put in the air, the moisture-absorption oil-resistant textile fabric continuously exchanges water vapour with air, textile fibers continuously absorb water vapour in the air and continuously send out water vapour to the air, thus, the moisture-absorption oil-resistant textile fabric can absorb and disperse water vapour and sweat generated when people move, and therefore people feel comfortable.",,;;A41D31/02;;B32B9/02;;B32B9/04;;B32B25/10;;B32B25/18,naturalTextiles
081-729-324-304-305,"Special antibacterial child textile A special antibacterial child textile comprises, by weight, 9-14 parts of bamboo carbon fiber, 6-12 parts of Dacron, 4-8 parts of alkaline pectinase, 5-7 parts of double-palm-acyl EDDA, 4-6 parts of tea saponin, 7-14 parts of chinlon, 9-13 parts of gabardine, 6-11 parts of bamboo fiber, 5-10 parts of fully drawn yarn, 5-8 parts of sisal hemp, 7-15 parts of cowboy leather flocking, 10-20 parts of sheep wool, 12-23 parts of fibrilia and 10-17 parts of cotton fiber. The special antibacterial child textile has the advantages that good antibacterial performance is achieved, the air permeability is very good, the textile does not make a child allergic easily, static electricity is not produced easily, and texture is light, thin and soft.",,;;A41D31/00,naturalTextiles
099-088-239-382-401,"APPLICATION OF WASH-RESISTANT REPELLENT FOR BLOODSUCKING VERMIN TO TEXTILE PRODUCT PURPOSE:To impart a textile product such as nylon, wool or silk with blood- sucking vermin repellency having excellent wash-resistance by using a liquid agent containing a specific blood-sucking vermin repellent as exclusive component or together with a specific activity-improving agent, applying a specific amount of the above repellent (in terms of active component per 1m<2> of the textile product) to the textile, drying the liquid and heat-treating the product under specific condition. CONSTITUTION:A liquid agent is prepared by using 2,2-dimethyl-3-(2- methylpropenyl) cyclopropanecarboxylic acid (3-phenoxyphenyl)-methyl ester as exclusive component or together with 2-5 times amount of piperonyl butoxide as an activity-improving agent based on the above compound. The liquid agent is applied to nylon, wool or silk product at a rate of 0.01-0.5g/cm<2> in terms of the active component and heat-treated at 50-120 deg.C for 1-5 min. The treated product has excellent wash resistance to leave >=80% of the main component after repeating the washing treatment 50 times.",,;;D06M13/02;;A01N53/00;;A01N53/08;;D06M13/144;;D06M13/224;;D06M15/00;;D06M23/00;;D06M101/00;;D06M101/02;;D06M101/10;;D06M101/12;;D06M101/16;;D06M101/30;;D06M101/34,naturalTextiles
101-881-599-388-544,"Foam, stuffing, mixed-fibre fleece or woven fabric made from vegetable protein starting material, e.g. soya protein fibres, with added kapok fibres, used e.g. in bedding, furniture, clothing, insulation and coverings Foam, stuffing and mixed-fibre fleece or woven fabric (I) made synthetically from vegetable protein starting materials (II) and used for the production of woven or non-woven stuffings and fabrics of all types, (e.g. for bedding, domestic textiles, upholstered furniture, geo-textiles, aircraft, cars (exterior and interior), outer clothing, insulation, seating, packaging and coverings), in which (I) is mixed with a proportion of kapok fibres. Independent claims are included for (1) products made from (I) with a microbial effect on spiders, insects, house dust mites, bacteria and fungi, which is declared as such (2) products made from (I) with an improved and balanced air-conditioning effect, better moisture management, a blotting paper action, good lying and sitting properties or a thermal resonance effect, which is/are declared as such .",,D04H1/425;;A47G9/007;;A47G2009/001;;B68G1/00;;D03D11/00;;D03D15/217;;D03D15/233;;D03D15/50;;D04H1/02;;D04H1/4258;;D04H1/4266;;D04H1/435;;D04H1/4374;;D04H1/43835;;D10B2201/00;;D10B2201/01;;D10B2211/02;;D10B2211/20;;D10B2331/04;;D10B2401/021;;D10B2401/022;;D10B2401/08;;D10B2401/12;;D10B2401/13;;D10B2501/04;;D10B2503/06;;D10B2505/08;;D10B2505/10;;D10B2505/204;;D04H1/43835;;D03D15/217;;D03D15/233;;D03D15/50;;A41D31/00;;A47G9/00;;D03D15/00;;D04H1/42;;D04H1/425;;D04H1/4266;;D04H1/435,naturalTextiles
124-547-477-415-832,"PRODUCTION OF TUSSAH SILK FIBRE The invention provides a processing method for silk fibre of Kui silkworm cocoons. It includes such steps as cocoon selection, soaking and water washing, dewatering, cocoon boiling, hot rinsing, cold rinsing, dewatering, bleaching, hot washing, cold washing, dewatering, fibre tearing, drying and packing. The process is practicable and reasonable. The processed fibre made from the waste Kui silkworm cocoons is soft and good for silk mill as a raw material of excellent physical property.",,;;D01B3/00;;D01B7/00;;D01B9/00,naturalTextiles
124-108-542-746-247,"TEXTILE ELEMENT A planar, flexible textile element that is suitable in particular as a baby sling, made of at least 90% natural fibers and/or fibers produced from natural fibers, and having a mesh structure.",,D03D1/00;;D03D9/00;;D03D15/217;;D03D15/225;;D03D15/56;;D10B2201/10;;D10B2331/10;;D10B2401/061;;D03D1/04;;D03D9/00;;D03D15/217;;D03D15/225;;D03D15/56;;D10B2201/10;;D10B2331/10;;D10B2401/061;;D03D1/00;;A41B13/06;;A41B2500/20;;A47D15/00;;A47G9/02;;D03D9/00;;D03D15/217;;D03D15/225;;D03D15/56;;D10B2201/10;;D10B2331/10;;D10B2401/061;;A41B13/06;;A47D13/02;;A47D15/00;;D03D9/00;;D03D15/56,naturalTextiles
152-435-618-125-361,"METHOD FOR MANUFACTURING BEADS CONTAINING EXOGENOUS SOY PROTEIN The present invention provides protein-containing particles with a high eating quality characterised by having a high content of exogenous protein and optionally of phospholipids and/or of fibres. The present invention also procides a mehtod for manufacturing protein-containing particles with a high eating quality characterised by having a high content of exogenous proteins and optionally of phospholipids and of fibres. The present invention further provides soy protein-containing beads, methods for the manufactureof same and bread comprising soy protein-containing beads and methods for the manufacture of same.",,A21D13/064;;A21D2/266;;A21D8/042;;A23J3/16;;A23L33/185;;A23V2002/00;;A61K36/48;;A61K38/168;;A21D2/26;;A21D2/36;;A21D8/04;;A21D13/06;;A23J3/16;;A23J3/26;;A23L1/305;;A61K36/48;;A61K38/16,naturalTextiles
182-471-829-584-919,"A TEXTILE AND A METHOD OF MAKING IT A heretofore unknown textile is made of woven or knitted threads or yarn, substantially consisting of a mixture of cotton fibres and fibres of rabbit wool, in particular Angora wool, the fibres having essentially the same length, e.g. 2-5 cm. A fibres mixture of 15-70 % by weight of Angora wool and 85-30 % by weight of cotton is used. The textile is unique particularly in having great softness and having good washability, the optimum properties in this respect being achieved when the mixing of the fibres and spinning are performed at a temperature of 30 DEG C and a relative air humidity of 60-90 %, preferably 85-80 %. Subsequent repeated washing and drying additionally develops the advantageous physical and mechanical properties of the product.",,D02G3/042;;D03D15/00;;D03D15/217;;D03D15/233;;D04B1/14;;D10B2201/02;;D10B2211/02;;D10B2501/00;;D03D15/217;;D03D15/00;;D03D15/233;;D03D15/00;;D04B1/14,naturalTextiles
184-361-810-190-405,"Improvements in the Treatment of Jute Bast, China Grass, Rhea, and like Plants for use in Textile Industries. 11,804. Prinz, A. H. May 12. Processes; retting.-Relates to the treatment of jute bast, china grass, rhea, &c. whereby the fibres are obtained from the plants without the aid of heat. The material, which is first loosened by mechanical means and freed from root ends and tips, is macerated for from 4 to 6 hours in a bath of soda lye of S. G. 1À035. To economize the lye, 100 kilos. of jute are first treated with 700 litres of lye, and the spent lye is strengthened by mixing with it 200 litres of fresh lye for treating another 100 kilos. of jute. Another 100 kilos. of material are treated with the spent lye from this last process mixed with a further 200 litres of fresh lye. The spent lye from this third process is thrown away. The macerated jute is treated with chlorine in a tile-lined brickwork chamber provided with a trellis of wooden laths for supporting the jute. It is then washed until free from acid, and again treated for about 6 hours with the caustic soda. It is subsequently washed, bleached, and dried at a temperature of 40 C. The bleaching is effected by treating with sodium hypochlorite of S. G. 0À5 B. in a reservoir lined with cement, and provided with a double bottom &c. to facilitate the passage of the bleaching-liquid to the material. The latter is left in the liquid for from 4 to 6 hours, when the liquid is drawn off and the material left in the reservoir for a further period of from 2 to 4 hours.",,;;,naturalTextiles
198-741-881-983-747,"Process for producing nano titanium kapok fiber anti-electromagnetic textile yarn The invention relates to a process for producing a nano titanium kapok fiber anti-electromagnetic textile yarn. In the production of the kapok fiber anti-electromagnetic textile yarn, pad-roll solution with the optimal components and the optimal concentration is prepared by using nano titanium powder and a synthetic fixing agent WLS; the pad-roll solution is settled onto kapok fibers by adopting a twice-padding and twice-rolling mode; and then the fixing effect of the titanium powder on the kapok fibers is strengthened by adopting an optimal curing process. The content of the titanium powder in the produced nano titanium kapok fiber anti-electromagnetic textile yarn can reach over 30 percent. A product made of the yarn has an excellent anti-radiation effect. The product made of the anti-radiation composite titanium kapok fibers produced by using the process disclosed by the invention meets the requirement of people on radiation prevention.",,;;D06M11/83;;D06M101/06,naturalTextiles
003-701-019-551-373,"Modal fiber double-layer elastic sports towel and fabrication method thereof The invention discloses a modal fiber double-layer elastic sports towel and a fabrication method thereof and belongs to the technical field of textile. The modal fiber double-layer elastic sports towel is formed by interweaving warp threads and weft threads; and a square junction point with a double-layer structure in diamond distribution is formed by adopting a space draft and a structure designrule. According to the modal fiber double-layer elastic sports towel, functional modal fiber is applied to the sports towel in the textile field, so that the modal fiber double-layer elastic sports towel has antibacterial, bacteriostatic and anti-ultraviolet functions and is more suitable for use in outdoor sports; and by adopting a special double-layer concave-convex structure, the aesthetic feeling of the appearance of a product is improved and the modal fiber double-layer elastic sports towel has air permeability. Elastic yarns are applied to warp and weft parts of the product, so that themodal fiber double-layer elastic sports towel is rich in elasticity, small in specification and convenient to use and carry, is deeply loved by consumers and has very broad market prospects.",,D03D11/00;;D03D13/00;;D03D13/008;;D03D15/56;;D03D21/00;;D10B2201/22;;D10B2401/13;;D10B2401/22;;D10B2509/026;;D03D11/00;;D03D13/00;;D03D15/56;;D03D21/00,naturalTextiles
005-486-538-727-442,"Improvements in and relating to the treatment of fibres or fibrous materials containing keratin A method of removing stress from or applying a set to fibrous substances containing keratin such as wool or hair comprises treating the fibrous substances with an acid sulphite solution at temperatures of about 50--60 DEG C. and under such conditions that the solution in contact with the fibrous substances is at approximately pH6 whereby there is obtained a disruption of the constituent disulphide or cystine bonds of keratin and a relief of any stress in the fibres followed by the formation of further linkages in or between the fibre molecules. The acid sulphite solution may be circulated around the material being treated at a pH of 6 or may be applied at a pH of about 8 in small amounts which react with the material and are reduced to a pH of about 6. In an example hair after a preliminary shampoo is treated with a half molar solution of sodium metabisulphite and sulphite in water containing 5 per cent of alcohol, the proportion of sulphite and metabisulphite being such as to give a pH of 6. The solution is circulated about the hair wound on a curler for about 15 minutes as a temperature of 50--60 DEG C. If preferred a 12 per cent sodium sulphite solution to which metabisulphite has been added to attain a pH of 8 may be used without circulation. In either case after the treatment, with the hair still preferably on the curler a solution of an aldehyde or a ketone, e.g. 60 per cent acetone is applied for 2--3 minutes to combine with the excess bisulphite. Treatment with a mild oxidizing agent, e.g. a 2--10 volumes hydrogen peroxide solution, preferably made acid, a percarbonate perborate or persulphate may follow or replace the treatment with aldehyde or ketone. Ordinary washing and finishing treatments follow. If desired a thickening agent such as agar-agar or kieselguhr may be added to the reducing solution to form a paste with which the hair is formed into waves or curls on the head. Suitable wetting agents may also be added to the paste, which is left in contact with the hair for about 15 minutes and then raised to a temperature of about 50 DEG C., e.g. by a stream of hot air (the hair being covered with a water impermeable cap) to set the waves or curls. Alternatively the hair may be formed into waves or curls and then treated with the reducing solution. The reagents may be applied by spraying. The treatment may be used in place of the usual crabbing or blowing treatments of wool, for the removal of distortion in knitted fabrics due to uneven stress in the yarn or yarns for the manufacture of curl fabrics or artificial astrakhan and persian lamb fabrics may be permanently set by the method of the invention.",,A61Q5/04;;A61K8/23;;A61K8/447;;D01C3/00;;A61Q5/04;;A61K8/23;;A61K8/447;;D01C3/00;;A45D20/40;;A61K8/23;;A61K8/44;;A61Q5/04;;C07K14/78;;D01C3/00,naturalTextiles
001-538-393-781-953,"FIBRILLATION OF NATURAL FIBRES Fibrillation of certain cellulosic fibres has been widely studied, and fibrillation can be utilised to improve fabric performance, for example strength, absorbency, surface area together with handle and opacity. However, it believed that keratinous fibres such as wool have not been treated in this way. The invention seeks to provide a fibrillated keratinous fibre fabric and a method of fibrillating natural fibres. A textile fabric of keratinous fibre is disclosed characterised by the presence of fibrils, micro-fibrils and proto-fibrils. The fibrils may be further characterised as having diameters in the range 3 mu m to 5 mu m and by having lengths in the range 25 mu m to 60 mu m. Preferably, the fabric is a woven, knitted, non-woven or composite fabric. A method of treating natural fibres is also disclosed which comprises:- a pre-treatment to remove surface lipid materials or scales, e.g. using an oxidising agent; a treatment to remove or partially remove intercellular cement, e.g. using an enzyme; and the application of mechanical agitation under aqueous conditions, e.g. hydroentanglement, to complete fibrillation.",,D06C29/00;;D06L1/12;;D06L1/16;;D06L1/20;;D06L4/40;;D06M10/025;;D06M11/30;;D06M11/50;;D06M11/84;;D06M13/364;;D06M13/52;;D06M16/003;;D06C29/00;;D06L1/12;;D06L1/16;;D06L1/20;;D06L4/40;;D06M10/025;;D06M11/30;;D06M11/50;;D06M11/84;;D06M13/364;;D06M13/52;;D06M16/003;;D06C29/00;;D06L1/12;;D06L1/16;;D06L1/20;;D06L4/40;;D06M10/02;;D06M11/00;;D06M11/30;;D06M11/50;;D06M11/54;;D06M11/84;;D06M13/364;;D06M13/52;;D06M16/00;;D06M101/12,naturalTextiles
014-458-617-571-034,"Dyeing and finishing method for long staple cotton and Lyocell bamboo fiber blended high count yarn-dyed shirt fabric The invention relates to a dyeing and finishing method for a long staple cotton and Lyocell bamboo fiber blended high count yarn-dyed shirt fabric in the production of textile dyeing and finishing. The method comprises the following steps: step 1, before weaving the fabric, conducting pre-treatment before dyeing on blended cheese and dyeing the blended cheese; and step 2, after the weaving of the fabric, carrying out pre-treatment and post-treatment on the woven fabric. The step 1 sequentially comprises the following procedures: conducting pre-treatment before dyeing, dyeing, hot water washing (80 DEG C for 10 min), acid cleaning (70 DEG C for 10 min), soaping (85 DEG C for 10 min), hot water washing, cold water washing, color fixing, softening, discharging from a vat and stoving on the cheese; and the step 2 sequentially comprises the following procedures: conducting singeing, bio-enzyme desizing, mercerizing, liquid ammonia finishing, non-ironing resin finishing on the fabric to obtain the finished product. The dyeing and finishing method has the advantages that the fabric embodies good properties of long staple cotton and Lyocell fiber; and through the pretreatment and the post-treatment, and particularly due to the utilization of resin finishing technology, the elasticity of the fabric is improved, and creasing is reduced, so that the fabric provided by the invention is a high-range fabric with favorable softness and comfortableness.",,;;D06L1/14;;D06L1/16;;D06L4/12;;D06L4/13;;D06M11/155;;D06M15/00;;D06M15/53;;D06M15/643;;D06M16/00;;D06M101/06;;D06P1/38;;D06P1/673;;D06P3/66,naturalTextiles
014-734-952-740-497,"Tree shelter A tree shelter 10 comprises an elongate tubular body 12 having a wall formed from a biodegradable material comprising a natural fibre substrate and a matrix of a natural binder in which the fibres are held. The natural fibre maybe animal or plant fibre. The animal fibre maybe selected from a group consisting of wool, goat hair, alpaca or angora. The binder maybe derived from a cashew nut shell liquid (CNSL) based polyol. The tree shelter maybe made from wool and CNSL. A biodegradable sheet material formed from wool, goat hair, alpaca or angora and a natural plant-based polyol is also disclosed. Further disclosed is a shelter made from a sheet of material formed into a tube with overlapping opposite edge portions to form a double thickness (Figure 2, 14) and a tree shelter of a biodegradable non-plastic material having at least one pair of holes (16) extending through a wall thereof and a metal tie-strap (20) wherein the shelter can be secured to a stake (18)",,A01G13/0243;;A01G13/0243;;D04H1/4266;;A01G13/0243;;A01G13/02,naturalTextiles
