Lens ID,Combined,Keyphrases,Classifications,Category
081-538-060-172-019,"A METAL ELEMENT BASED TEXTILE PRODUCT AND A METHOD FOR FABRICATING A textile product is provided comprising a layer of metal elements (a), a layer of fibers (b) having an angle with respect to the layer of metal elements in the plane of that layer, and a first kind of stitches (c) bonding the layer of fibers to the layer of metal elements, characterized in that one or more of the metal elements and one or more of the fibers are worked into the loop of the stitches.",,B29C70/22;;B29C70/885;;B29K2313/00;;D04B21/16;;D04H3/002;;D04H3/045;;D04H3/115;;D10B2403/02412;;D10B2505/02;;D04H3/002;;D04H3/045;;D04H3/115,metalTextiles
101-586-968-881-851,"Thermoelectric textile transducers A web 10 comprising a plurality of substantially electrically insulative warp strands 12 and a plurality of substantially electrically insulative weft strands 14 interwoven substantially perpendicularly to the warp strands 12 to form a woven support web, wherein at least one adjacent pair of warp 12 or weft 14 strands of the support web are substituted by a pair of electrically conductive strands 16, 18 manufactured from different materials, the or each pair of electrically conductive strands 16, 18 being electrically interconnected (24, figure 2) at intervals to form thermocouple junctions. The web suitably functions as a thermoelectric transducer that converts a temperature differential between an upper and lower surface of the web 10 into an electrical output. The web 10 can be incorporated as a layer into of clothing or fabric. A loom for forming the web 10 is also disclosed.",,D03D1/0088;;D03J1/06;;D10B2101/20;;D10B2401/16;;H10N10/17;;G01K7/02;;H10N10/80;;H10N10/10;;H10N10/17;;H10N10/80;;G01K7/02;;H10N10/10,metalTextiles
148-707-341-200-470,"Composite fabric deformable and extendable in all directions and including metallic elements The invention relates to a composite fabric deformable and extendable in all directions and including metallic elements 5, and to a process for the production of this fabric. It is characterised in that the metallic elements 5 consist of bands of flat cross-section and with cutting edges, and in that these bands are connected mechanically. The invention is used for eliminating electrostatic charges, for electromagnetic shielding and for abrasive cleaning pads. <IMAGE>",,D04H1/413;;D04H1/425;;D04H1/4258;;D04H1/435;;D04H1/46;;D04H1/498;;D04H1/74;;B32B15/14;;B32B5/022;;B32B5/04;;B32B2305/18;;B32B2307/212;;B32B2432/00;;D04H1/42;;D04H1/425;;D04H1/435;;D04H1/46;;D04H1/498;;D04H1/74,metalTextiles
153-807-744-836-456,"An electrically conductive textile Embodiments relate to conductive textiles and methods of their production, as well as systems for electronically connecting devices through conductive textiles. An example textile comprises a first electrically conductive track; a second electrically conductive track; and at least one non-conductive portion. At least a portion of the first electrically conductive track overlaps or is in close proximity to at least a portion of the second electrically conductive track. At least said portions of the respective tracks are separated by an insulating material so that there is no electrical coupling between the first and second tracks.",,D03D1/0088;;D03D1/0058;;D03D15/00;;D03D15/25;;D03D15/258;;D03D15/283;;D03D15/587;;D10B2101/20;;D10B2401/16;;D10B2401/18;;H01B7/282;;D03D1/0088;;D03D1/0058;;D03D15/00;;D03D15/25;;D03D15/258;;D03D15/283;;D03D15/533;;D03D1/0088;;A41D1/002;;A41D2500/20;;D03D1/0058;;D03D15/00;;D03D15/25;;D03D15/258;;D03D15/283;;D03D15/69;;D03D41/00;;D10B2101/20;;D10B2401/16;;D10B2401/18;;H01B7/282;;D03D1/00;;D03D15/00,metalTextiles
157-718-357-965-187,"Production process of metallic yarn weft elastic forging fabric The invention discloses a metallic yarn weft elastic forging fabric production process, which comprises the following process steps of reeling, two-for-one twisting, warping, re-beaming, drafting, weaving, cleaning and rolling. A silk winder is used, the silk winding amount is set, the silk winding initial frequency is 45, the silk winding time frequency is 22, the silk winding time is 200 minutes, the silk winding tension is 24-25 g, and no tabletting is needed; according to the cleaning device, two groups of brushes can brush the moving metallic yarn weft elastic forging fabric, and a first flow valve can discharge sewage in the cleaning bin, so that the sewage in the cleaning bin can flow along the guide of two groups of flow guide partition plates, and the sewage can preliminarily wash the brushed metallic yarn weft elastic forging fabric, so that the cleaning efficiency of the metallic yarn weft elastic forging fabric is improved. The cleaning device is arranged on the cleaning bin, the cleaning device plays a role in primary cleaning of the metallic yarn weft elastic forging fabric, then the metallic yarn weft elastic forging fabric is washed for the second time after passing through the interior of the cleaning bin and then washed for the third time through clean water sprayed out of the water spraying head, and the metallic yarn weft elastic forging fabric is subjected to three-step cleaning treatment, so that the dried metallic yarn weft elastic forging fabric is cleaner.",,Y02P70/10;;Y02P70/62;;D06B1/12;;D03D15/553;;D06B1/02;;D06B23/02;;D06B23/20;;F26B21/00,metalTextiles
172-738-746-580-418,ELECTRICALLY CONDUCTIVE TEXTILE ELEMENT AND METHOD OF PRODUCING SAME A method of producing an electrically conductive textile element that includes the steps of modifying a surface of a textile element with a negatively-charged polyelectrolyte; and coating the modified surface of the textile element with metal particles.,,D06M14/04;;D06M11/83;;D06M13/513;;D06M14/06;;D06M14/14;;D06M14/16;;D06M15/263;;D06M2101/06;;D06M14/04;;C23C18/1662;;C23C18/32;;C23C18/38;;D06M11/83;;D06M13/513;;D06M14/06;;D06M14/14;;D06M14/16;;D06M15/263;;D06M2101/06;;D06M14/04;;C23C18/16;;C23C18/32;;C23C18/38;;D06M11/83;;D06M13/513;;D06M14/06;;D06M14/14;;D06M14/16;;D06M15/263,metalTextiles
175-955-516-829-222,"APPARATUS AND METHOD FOR THE VACUUM METALLIZATION OF TEXTILE MATERIALS AND THE LIKE The invention relates to an apparatus and method for the vacuum metallization of textile materials and the like. Prior to the metallization step, a step of removal of water from the material to be metallized takes place. The material so treated being kept substantially isolated from the outer environment until the metallization step.",,D06M10/025;;C23C14/02;;C23C14/022;;C23C14/562;;D06M11/83;;C23C14/02;;C23C14/56,metalTextiles
195-872-495-884-493,Metallized breathable composite textile A metallized breathable composite textile includes a lining layer and a metallized non-woven sheet disposed on the lining layer. The metallized non-woven sheet includes a base layer containing a polymer and a metal layer deposited on a first surface of the base layer. The lining layer is connected to the metallized non-woven sheet via point contacts.,,B32B5/26;;B32B5/022;;B32B5/024;;B32B5/026;;B32B7/05;;B32B7/09;;B32B7/14;;B32B27/12;;B32B27/32;;B32B2255/10;;B32B2255/205;;B32B2262/0253;;B32B2262/0261;;B32B2262/0276;;B32B2262/0292;;B32B2307/406;;B32B2307/724;;B32B2307/732;;B32B2437/00;;B32B2437/02;;B32B37/0084;;B32B5/022;;B32B5/024;;B32B5/026;;B32B5/06;;B32B5/26;;B32B7/05;;B32B7/09;;B32B7/10;;B32B7/14;;B32B27/12;;B32B27/32;;B32B2250/02;;B32B2250/20;;B32B2255/02;;B32B2255/10;;B32B2255/205;;B32B2262/0253;;B32B2262/0261;;B32B2262/0276;;B32B2262/0292;;B32B2307/406;;B32B2307/414;;B32B2307/724;;B32B2307/732;;B32B2437/02;;C23C16/06;;B32B5/26;;B32B5/022;;B32B5/06;;B32B7/05;;B32B7/09;;B32B7/10;;B32B7/12;;B32B27/12;;B32B27/32;;B32B2250/02;;B32B2250/20;;B32B2255/02;;B32B2255/205;;B32B2307/406;;B32B2307/414;;B32B2307/724;;B32B2307/732;;B32B2437/00;;B32B5/26;;B32B5/02;;B32B5/06;;B32B7/05;;B32B7/09;;B32B7/10;;B32B7/12;;B32B27/12;;B32B27/32,metalTextiles
002-441-976-575-022,"Item including a laminated, metallized textile layer, in particular for sun protection, and method for grafting a metal layer in order to obtain said item The present invention provides an article, in particular for solar protection, comprising at least one metal-coating layer and a textile layer having an outside face comprising at least one polymer mixed with at least one plasticizer to form a first matrix. Advantageously, the bonding between said first matrix and the metal-coating layer is provided by an intermediate polymer layer comprising at least one coupling polymer, said coupling polymer being bonded by chemical bonds firstly to the first matrix and secondly to the metal-coating layer.The present invention also provides a method of fabricating such an article including a step of metal coating by depositing metal vapor under reduced pressure.",,D06M11/83;;D06M13/513;;D06M13/5135;;D06M15/248;;D06M2200/25;;D06N3/0063;;D06N3/183;;D06N7/0094;;D06N2203/048;;D06N2209/0876;;D06N2211/125;;D06M11/83;;D06M13/513;;D06M13/5135;;D06M15/248;;D06M2200/25;;D06N3/0063;;D06N3/183;;D06N7/0094;;D06N2203/048;;D06N2209/0876;;D06N2211/125;;D06M11/83;;D06M13/513;;D06M13/5135;;D06M15/248;;D06M2200/25;;D06N3/0063;;D06N3/183;;D06N7/0094;;D06N2203/048;;D06N2209/0876;;D06N2211/125;;D06M11/83;;D06M13/513;;D06M15/248;;D06N3/00;;D06N3/18;;D06N7/00,metalTextiles
190-024-956-872-994,RESIN FINISHED SILVER YARN TEXTILES AND COMBINATION/CONNECTION-TREATED SILVER YARN TEXTILES IN IT'S SILVER YARN TEXTILES ,,D06M15/423;;D06M15/564;;D06M15/705;;D06M15/71;;D10B2101/20;;D10B2401/13;;D06M23/00,metalTextiles
196-258-638-959-656,"Electronic textiles with electronic devices on ribbons Ribbons containing e.g. inorganic NMOS devices are assembled in electrical contact with ribbons containing e.g. PMOS devices (preferably organic) to enable flexible electronic textile circuits to be inexpensive and practical for a wide variety of functions. The use of ribbons provides flexibility, reduces costs, and allows testing during assembly and different processes to be efficiently used for different components. This is apparently the first time that ribbons (especially inorganic-device-containing ribbons) have been interconnected to form a flexible CMOS electronic textile.",,D03D1/0088;;D03D15/46;;D10B2101/20;;D10B2401/041;;D10B2401/16;;G11C13/0014;;G11C17/16;;G11C17/18;;H10K19/10;;H10K77/111;;H10K2102/311;;Y02E10/549;;Y02P70/50;;Y10T29/49826;;G11C17/16;;D03D1/0088;;D03D15/46;;D10B2101/20;;D10B2401/041;;D10B2401/16;;G11C13/0014;;G11C17/18;;H10K19/10;;H10K77/111;;H10K2102/311;;Y02E10/549;;Y02P70/50;;Y10T29/49826;;H01L21/00,metalTextiles
006-611-389-748-405,"Techniques for incorporating stretchable conductive textile traces and textile-based sensors into knit structures An example wearable device that includes a conductive deformable fabric is described herein. The conductive deformable fabric has a conductive trace that has a non-extendable fixed length along a first axis, and the conductive trace is sewn into a fabric structure to produce a conductive deformable material. The fabric structure includes a stitch pattern that facilitates the conductive trace to unfold and fold in an oscillating fashion to allow the conductive trace to expand and contract, respectively, along the first axis without exceeding the fixed length of the conductive trace. The conductive deformable material is positioned within the wearable device such that when the wearable device is worn, the stitch pattern is over a joint of the user to allow the stitch pattern to expand or contract along with the movement of the joint.",,G06F3/0447;;G06F3/016;;G06F3/014;;D04B1/28;;D04B1/12;;D04B1/102;;D10B2101/20;;D10B2401/16;;D10B2403/02431;;G06F3/014;;G06F3/015;;G06F3/0447;;D04B1/28;;D10B2501/00;;D04B1/12;;G06F2203/04102;;G06F2203/04104;;D10B2401/18;;D04B1/102;;G06F3/01;;D04B1/10;;D04B1/12;;D04B1/28;;G06F3/044,metalTextiles
021-244-690-808-122,"Textile coating formulations comprising crosslinkable liquid silicones, metal alkoxides and functional coreactants Crosslinkable liquid silicone compositions suited, on curing, for the long-lasting protective and/or applicational coating/treatment of textile substrates, for example, for imparting softness, hydrophobicity, oleophobicity, hydrophilicity or antistatic properties thereto, comprise a formulation of (a) at least one particular polyorganosiloxane (POS) resin, (B) at least one metal alkoxide and/or polyalkoxide, or combination thereof with at least one optionally alkoxylated organosilane and/or at least one organosilicon compound bearing at least one epoxy, amino, ureido, isocyanato and/or isocyanurate substituent, (C) at least one functional coreactant therefor, (D), optionally, at least one nonreactive additive and (E), also optionally, at least one auxiliary agent other than an additive (D).",,C08L83/04;;C08G77/12;;C08G77/16;;C08G77/18;;C08G77/20;;C08G77/46;;C08G77/70;;C08G77/80;;C08K5/057;;C09D183/04;;D06M15/643;;Y10T428/2915;;Y10T428/31663;;C08L83/04;;C08G77/12;;C08G77/16;;C08G77/18;;C08G77/20;;C08G77/46;;C08G77/70;;C08G77/80;;C08K5/057;;C09D183/04;;D06M15/643;;Y10T428/2915;;Y10T428/31663;;C08K5/057;;C08L83/04;;C09D183/04;;D06M15/643,metalTextiles
099-768-636-039-366,"TEXTILE SURFACE AND TEXTILE MATERIAL FOR ABSORBING ELECTROMAGNETIC WAVES, AND PROTECTIVE DEVICE COMPRISING A TEXTILE SURFACE OR TEXTILE MATERIAL The invention relates to a textile surface for at least partially absorbing electromagnetic waves. The textile surface comprises textile elements, such as threads or fibers, of at least first and second types. The textile elements of the first and second types have electrical-conduction properties. Each textile element of the first type comprises a synthetic-material core coated with a first metal. The textile elements of the second type are made of a second metal. The invention also relates to a textile material comprising at least two textile surfaces, and to a protective device comprising a textile surface or a textile material.",,H01Q1/245;;H01Q1/526;;H05K9/009;;Y10T428/249921;;Y10T442/339;;H04M1/0202;;H01Q1/245;;H01Q1/526;;H05K9/009;;Y10T428/249921;;Y10T442/339;;H04M1/02;;H05K9/00,metalTextiles
111-322-162-463-080,"METALLIC FIBER NON-WOVEN FABRIC AND ITS PRODUCTION METHOD This invention relates to a production method of a metallic fiber non-woven fabric having core materials obtained by depositing a metal by plating or the like method on a core material non-woven fabric obtained by combining mutually core materials such as carbon fibers by a binder to prepare a metal coated core material non-woven fabric and then annealing the metal coated non-woven fabric, to a production method of a hollow metallic fiber non-woven fabric obtained by removing the core material non-woven fabric from the metal coated core material non-woven fabric described above and further to a metallic fiber non-woven fabric having the core materials and a hollow metallic fiber non-woven fabric obtained by these methods. The resulting metallic fiber non-woven fabric has high strength at the bond portions of the metallic fibers and has a high void ratio.",,B01D39/2041;;B01D2239/0492;;B01D2239/08;;B01D2239/10;;B01D2239/1233;;D04H1/4234;;D04H1/4242;;D04H1/43828;;D04H1/43835;;D04H1/43912;;D04H1/43914;;D04H1/54;;D04H3/04;;D04H3/14;;D04H1/43912;;D04H1/43828;;D04H1/43835;;D04H1/43914;;B01D39/08;;D04H1/4234;;D04H1/4391;;D04H1/551,metalTextiles
138-346-418-332-372,"Metallic fiber nonwoven fabric manufacturing apparatus, its manufacturing method and laminated aluminum material manufacturing method The present invention provides a metallic fiber nonwoven fabric manufacturing apparatus mainly including a metallic fiber manufacturing apparatus ( 7 ), an ejection nozzle heater ( 5 ), a metallic fiber flying apparatus ( 6 ), a nonwoven fabric surface density control mechanism, a method for manufacturing an aluminum fiber fabric by using the metallic fiber nonwoven fabric manufacturing apparatus, and a method for manufacturing a laminated aluminum material. By using the metallic fiber nonwoven fabric manufacturing apparatus, manufacture of a high-quality metallic fiber nonwoven fabric and manufacture of an aluminum fiber nonwoven fabric are possible. Further, manufacture of a laminated aluminum material is also possible.",,D04H1/72;;B22D11/005;;B22F1/062;;B22F3/002;;B22F9/08;;B22F2009/0816;;B22F2009/086;;B22F2009/0888;;B22F2009/0892;;B22F2009/0896;;B22F2999/00;;D04H1/4234;;D04H1/70;;Y10T29/49801;;D04H1/4234;;B22F1/062;;D04H1/44;;D04H1/70;;D04H1/72;;B22D11/005;;B22F1/062;;B22F3/002;;B22F9/08;;B22F2009/0816;;B22F2009/086;;B22F2009/0888;;B22F2009/0892;;B22F2009/0896;;B22F2999/00;;D04H1/4234;;D04H1/70;;Y10T29/49801;;B22F9/06;;B22D11/00;;B22F1/062;;B22F3/00;;B22F9/08;;C21C1/06;;D04H1/4234;;D04H1/44;;D04H1/70;;D04H1/736,metalTextiles
186-895-010-460-605,"BREATHABLE TEXTILE FOR AWNING 본 고안은 알루미늄 스트립을 포함하여 차광성을 높이되 통기성이 증대되어 습도 및 온도조절에 유용한 차양용 직물에 관한 것으로, 상기 알루미늄 스트립은 폭이 0.7mm 이상 1.3mm 이하이고, 두께가 30㎛ 이상 40㎛ 이하이며, 씨줄은 300 데니아 이상 600 데니아 이하인 것을 특징으로 하며, 씨줄 둘레와 날줄 사이의 틈으로 인해 통기성이 향상된다.",,D03D15/25;;A01G9/222;;A01G13/0268;;A47H23/08;;D02G3/441;;D03D1/06;;D03D13/00;;D03D15/283;;D03D15/46;;D03D15/593;;D10B2101/20;;D10B2401/22;;D10B2403/031;;E06B9/38;;D03D15/02;;D03D1/00,metalTextiles
026-760-039-152-104,"FUNCTIONAL TEXTILE, METHOD FOR FORMING A FUNCTIONAL TEXTILE, AND USE OF A FUNCTIONAL TEXTILE The invention relates to a functional textile having: a base textile; a plurality of metal functional conductors (6) provided with insulation (5a); and at least one first metal connecting conductor (7) provided with insulation (5b), wherein the functional conductors (6) are connected to the first connecting conductor (7) at contact points (9) which are mutually spaced along the first connecting conductor (7). According to the invention, the insulation (5a) of the functional conductors (6) and the insulation (5b) of the first connecting conductor (7) are at least partially displaced and/or removed at the contact points (9), and the functional conductors (6) and the first connecting conductor (7) are connected via an integral metal-to-metal bond at the contact points (9). The invention also relates to a method for forming the functional textile and to a use of the functional textile.",,D04B21/16;;D03D1/0088;;D03D11/02;;D03D15/533;;D03D15/67;;D04B21/08;;D04B21/20;;D10B2101/20;;D10B2401/16;;D10B2403/021;;D10B2403/0243;;D10B2505/12;;D03D15/67;;D03D15/497;;D04B1/102;;D04B1/22;;D04B21/06;;D04B21/14;;D04B21/20;;D10B2401/18;;D03D15/25;;D03D1/00;;D03D15/533;;D03D15/67;;D04B1/12;;D04B1/22;;D04B21/08;;D04B21/16;;D04B21/20,metalTextiles
167-950-525-044-053,"Spacer textile and use thereof The invention relates to a spacer textile with two textile layers (1) and with spacer threads (2a, 2b) connecting the textile layers (1), at least a first part of the spacer thread (2a) having a core(3) formed by a yarn and a helical winding (4). According to the invention, the winding is formed from metal or has at least one metallic layer.",,D04B21/14;;D02G3/04;;D02G3/12;;D02G3/22;;D02G3/36;;D10B2101/20;;D10B2401/04;;D10B2401/061;;D10B2401/16;;D04B1/14;;D02G3/36;;D02G3/441;;D04B21/14;;D10B2401/04;;D10B2401/16;;D10B2403/021;;D04B21/14;;D02G3/12;;D04B1/14;;D10B2401/04;;D10B2403/021;;D04B21/14;;D02G3/04;;D02G3/12;;D02G3/22;;D02G3/36,metalTextiles
164-342-933-096-065,"FUNCTIONAL TEXTILES The present invention relates to functional textiles, and, in weaving fabrics such as a cushion, a seat cover, carpet, curtain, mat and the like, copper fibers, silver fibers and carbon fibers are reciprocally weaved by being arranged at a regular interval to weft yarns and warp yarns and arranging common yarns therebetween, such that the purpose of the present invention is to be able to protect the human body by blocking harmful waves such as electromagnetic wave and water vein wave through functionality of copper fibers, silver fibers and carbon fibers. The present invention manufactured for this purpose, in fabrics used for manufacturing one of a cushion, a seat cover, carpet, curtain, mat and clothes by being weaved wherein weft yarns and warp yarns thereof are reciprocally weaved, the fabrics are manufactured in a way that the weft yarns and the warp yarns of copper fibers, silver fibers and carbon fibers are weaved reciprocally and continously repetitively, and that common yarns are arranged therebetween.",,D03D15/25;;D02G3/12;;D03D1/0017;;D03D1/06;;D03D13/004;;D03D15/275;;D10B2101/20;;H05K9/009;;D03D15/02;;D03D15/00,metalTextiles
029-387-455-906-741,"High-antibacterial metallic yarn interwoven fabric The utility model discloses a high-antibacterial metallic yarn interwoven fabric, and relates to the technical field of fabrics. The antibacterial fabric comprises a base layer, an antibacterial layer and an inner layer, metallic yarns are interwoven on the base layer, the antibacterial layer comprises a plurality of transverse strips, a group of vertical strips and a sweat-absorbing layer, the transverse strips are uniformly sewn and fixed among the group of vertical strips at intervals, an interval is formed between every two transverse strips, and the sweat-absorbing layer is uniformly inserted into the intervals in a snake shape. The width of the sweat absorbing layer is consistent with the interval width. The cross strips and the sweat-absorbing layer which are arranged in a staggered mode form the antibacterial layer, the antibacterial layer is compounded between the inner layer and the base layer, the antibacterial capacity and the sweat-absorbing capacity of the fabric can be greatly improved, meanwhile, certain gaps are formed between the antibacterial layer and the inner layer and between the antibacterial layer and the base layer after compounding, and meanwhile the breathable holes are formed in the sweat-absorbing layer, so that the sweat-absorbing effect is improved. The air flowing capacity of the antibacterial layer in the fabric can be improved, and the drying capacity of the sweat absorbing layer can be greatly improved.",,;;B32B33/00;;B32B3/08;;B32B3/24;;B32B5/02,metalTextiles
039-132-341-214-972,"Intelligent textile technology based on flexible semiconductor skins A semiconductor-containing flexible skin suitable for use in intelligent textile applications includes a metal layer, an insulating layer, and one or more semiconductor islands sandwiched between a first flexible polymer layer and a second flexible polymer layer. Various electronics and sensors can be advantageously incorporated on the semiconductor islands. The metal layer of the invention is patterned into conducting paths that allow electrical communication between the semiconductor islands and to any devices connected to flexible skin. Moreover, the insulating layer is disposed between the metal layer and semiconductor islands. An intelligent textile includes the semiconductor-containing flexible skin attached to a fabric. Specifically, opening in the flexible textile allow direct weaving with textiles. A method of forming the flexible skin and intelligent fabric is also provided.",,H01L23/5387;;A41D1/002;;B32B15/08;;D03D1/0088;;H01L24/24;;H01L25/0655;;H01L2224/24137;;H01L2924/14;;H01L23/5387;;A41D1/002;;B32B15/08;;D03D1/0088;;H01L24/24;;H01L25/0655;;H01L2224/24137;;H01L2924/14;;H01L29/84,metalTextiles
084-913-610-635-040,"ELECTRICALLY CONDUCTIVE FABRIC AND METALLIC FABRIC <P>PROBLEM TO BE SOLVED: To provide an electrically conductive fabric weavable by loom entirely similarly to ordinary fabrics despite having high electromagnetically shielding performance with enlarged proportion of the area of an electrically conductive metallic wire material exposed onto the fabric surface. <P>SOLUTION: The electrically conductive fabric 1 is such that its constituent blended yarn 2 is formed by Z-twisting(4a) and S-twisting(4b) a nickel-clad copper wire material 4 on nylon fibers 3 around the bundle 3 of the plurality of nylon fibers, wherein the thickness of the nickel-clad copper wire material 4 is about 80μm. Therefore, the nickel-clad copper wire material 4 is rich in stretchability because of being twisted around the nylon fibers 3 of necessary thickness, and even if the nylon fibers 3 are maximally covered with the nickel-clad copper wire material 4, the blended yarn 2 formed has sufficiently high tenacity and flexibility; therefore, the electrically conductive fabric 1 can be easily obtained using an ordinary loom. When the electromagnetically shielding performance of the electrically conductive fabric 1 is measured, the performance indicates a value of as high as 65-70 dB at a frequency of 100 MHz. <P>COPYRIGHT: (C)2006,JPO&NCIPI",,;;D03D15/00;;D02G3/04;;D02G3/26;;D03D11/00;;D03D25/00;;D06M11/00;;H05K9/00,metalTextiles
044-915-438-510-307,"Stab Resistant Insert for Protective Textile Product A stab resistant insert for protective textile product (400, 500), being a textile fabric (10, 20, 30,401, 402, 403, 501) comprises at least a first layer (110) of fibers and a second layer (120) of fibers. The fibers of this first layer (110) and second layer (120), are metal multifilament yarns (111, 121). The textile fabric (10, 20, 30, 401, 402, 403, 501) is a multi-layered woven fabric. The metal multifilament yarns (111, 121) are bundle drawn metal multifilament yarns.",,B32B5/26;;A41D31/245;;F41H5/0442;;F41H5/0464;;Y10T442/339;;B32B5/26;;A41D31/245;;B32B5/024;;B32B15/02;;B32B15/14;;B32B15/18;;B32B2262/103;;B32B2305/188;;B32B2311/30;;B32B2571/02;;F41H5/0442;;F41H5/0464;;Y10T442/339;;D03D15/02;;B32B15/02;;F41H1/02;;F41H5/04,metalTextiles
093-620-656-078-363,"Use of metallized sheet-form textile materials as reflection and polarization control media for microwaves Metallized sheet-form textile materials of synthetic polymers or natural fibres, to which a metal layer has been applied by currentless wet-chemical deposition, are particularly suitable for use as reflectors for electromagnetic waves in the range from 10 MHz to 1000 GHz. In the case of stretched metallized fabrics, the reflecting radiation is partly polarized which can facilitate or improve the recognition of an object by radar beams. By periodically stretching and relaxing the fabric, it is even possible to modulate the reflected microwaves.",,D06M11/83;;D06Q1/04;;H01Q15/14;;H01Q15/20;;D06M11/83;;D06Q1/04;;H01Q15/14;;H01Q15/20;;C23C18/16;;C23C18/30;;C23C18/31;;C23C18/40;;C23C18/44;;C23C18/50;;D06M11/83;;D06Q1/04;;H01Q15/14;;H01Q15/20,metalTextiles
100-587-396-311-826,"METHOD OF PRODUCING SINTERED BODIES OF METALLIC FIBER, AND METALLIC NONWOVEN FABRIC SINTERED SHEET A method of producing sintered bodies of metallic fiber, including a preparatory compressing step for compressing a nonwoven fabric of metallic fiber between smooth pressing surfaces to smooth the surface prior to a heating and sintering step, and a metallic fiber nonwoven fabric sintered sheet having an overall thickness of less than 1 mm, including a main layer and at least one auxiliary layer laminated on the main layer and integrally sintered, wherein the main layer is made of metallic fiber 1 - 10 mu m in thickness and has a void ratio of 80 % or above, while the auxiliary layer is made of metallic fiber not less than twice as thick as the metallic fiber of the main layer, the total thickness of the auxiliary layer being less than 2.5 times the thickness of the main layer, the overall void ratio of the main and auxiliary layers is between 75 % and 90 %. The present method is superior in operability and cost, and the present sheet has less pressure loss and sufficient mechanical strength, and establishes compatibility between reduction in the size of a filter for removing solid foreign matter and bubbles from a low-viscosity liquid and reduction in the filtration resistance.",,B22F3/002;;B22F7/002;;B32B5/02;;B22F3/00;;B22F3/11;;B22F5/00;;B22F7/00;;D04H3/002;;H01M4/80,metalTextiles
000-272-647-193-093,Fabric cabable of reflecting radar waves - has metallic component incorporated in it A fabric capable of reflecting radar waves has a metallic component incorporated in it. The fabric is used for sails of small boats (partic. non-metallic boats) so that they can be detected by the radar system of larger boats. The fabric may be woven and pref. includes yarns formed by spinning metal filaments and synthetic fibres together. Alternatively the fabric may include synthetic yarns having a metallic coating or including a dispersion of metallic particles.,,H01Q15/14;;B63C9/21;;B63H9/067;;D03D15/00;;D03D15/54;;D03D15/67;;D10B2101/20;;D10B2507/04;;D03D15/00;;D03D15/67;;B63H9/06;;D03D15/00;;H01Q15/14,metalTextiles
037-155-582-940-886,"Textile fabric structure A textile fabric structure having a plurality of microelectronic components, which are arranged in the textile fabric structure, electrically conductive threads, which couple the plurality of microelectronic components to one another, conductive data transmission threads, which couple the plurality of microelectronic components to one another, and electrically nonconductive threads. The conductive threads and the conductive data transmission threads at the edge of the textile fabric structure are each provided with an electric interface and a data transmission interface.",,D02G3/441;;D03D1/0088;;D03D15/258;;D03D15/547;;D03D15/67;;D10B2101/12;;D10B2101/20;;D10B2401/16;;D10B2401/20;;D10B2503/04;;H05K1/0274;;H05K1/038;;H05K3/284;;H05K2201/0281;;Y10T442/30;;Y10T442/3976;;H05K1/038;;D02G3/441;;D03D1/0088;;D03D15/258;;D03D15/547;;D03D15/67;;D10B2101/12;;D10B2101/20;;D10B2401/16;;D10B2401/20;;D10B2503/04;;H05K1/0274;;H05K3/284;;H05K2201/0281;;Y10T442/30;;Y10T442/3976;;H02G3/04;;D02G3/44;;D03D15/00,metalTextiles
133-885-484-951-877,"Method for Producing Planar Metallised Textile Structures, Planar Metallised Textile Structure and Use of the Thus Produced Planar Metallised Textile Structure The present invention relates to a process for producing a metalized textile fabric, which comprises a textile fabric being (A) printed with a printing formulation comprising as a component at least one metal powder (a) selected from pulverulent Zn, Ni, Cu, Sn, Co, Mn, Fe, Mg, Pb, Cr and Bi, mixtures and alloys thereof, (B) thermally treated in one or more steps, (C) depositing a further metal on the textile fabric.",,D06M11/83;;D06M23/16;;D06M2200/00;;D06Q1/04;;H05B3/342;;H05B2203/007;;H05B2203/013;;H05B2203/017;;H05B2203/029;;H05K1/0234;;H05K1/0283;;H05K1/038;;H05K1/167;;H05K2201/10098;;Y10T442/3382;;Y10T442/654;;D06M11/83;;C09D5/24;;D06M23/16;;H05B3/34;;D06M11/83;;D06M23/16;;D06M2200/00;;D06Q1/04;;H05B3/342;;H05B2203/007;;H05B2203/013;;H05B2203/017;;H05B2203/029;;Y10T442/3382;;Y10T442/654;;B05D5/12;;B32B15/14;;C08K3/08;;D03D15/00,metalTextiles
129-948-213-858-583,"ACTIVE TEXTILES An active textile comprising a weave comprised of threads made of a plurality of conductive fibers; a plurality of magnets; and a plurality of non-conductive, non- magnetic flexible fabric fibers; a controller for generating and selectively transmitting electric current along the conductive fibers and a power source. Selective transmittal of electric current along the conductive fibers selectively induces magnetic fields that operate on the magnets, thereby producing physical movements within the textile.",,A41D1/00;;D02G3/12;;G06F1/16;;D03D15/67;;D03D1/0088;;D03D15/533;;D10B2401/16;;D10B2101/20;;D10B2501/00;;B06B1/045;;D03D1/00;;A41D1/00;;B06B1/04;;D02G3/12;;D03D15/67;;G06F1/16,metalTextiles
