Lens ID,Combined,Keyphrases,Classifications,Category
162-750-710-540-050,"AN ALLOYING SYSTEM An alloying system for preparing a titanium alloy, the system comprising a rotating mill to mechanically alloy a mixture of elemental powders in predetermined proportions, the elemental powders including titanium particles, alpha stabilizer particles and beta stabilizer particles; wherein the mixture is mechanically alloyed using low impact energy to layer the titanium particles with beta stabilizer particles whereby sintering of the mechanically alloyed mixture produces alternate layers of alpha and beta stabilizer particles.",,B22F9/04;;B22F2003/175;;B22F2009/041;;B22F2009/043;;B22F2998/10;;B22F2999/00;;C22C1/0458;;C22C14/00;;B22F9/04;;B22F2003/175;;B22F2009/041;;B22F2009/043;;B22F2998/10;;B22F2999/00;;C22C1/0458;;C22C14/00;;C22C1/04;;C22C1/06;;C22C1/08;;C22C14/00;;B22F1/00,antiSeed
134-898-801-541-388,"COMPOSITE MATERIALS FOR WATER CAPTURE AND RELEASE Discloses herein is a composite material comprising: a plurality of water-stable metal-organic frameworks (MOFs), each having a plurality of porous cavities and a temperature-responsive polymeric material in the form of polymer chains, wherein the polymer chains of the temperature-responsive material are formed at least partly within the porous cavities of the plurality of MOFs. In a preferred embodiment, poly(N-isopropylacrylamide) (PNIPAM) is incorporated into MIL-101 (Cr) by in situ polymerization. The composite is used for the adsorption and release of atmospheric water.",,B01D53/28;;B01D53/261;;B01D2253/204;;B01J20/226;;B01J20/264;;B01J20/28057;;B01D53/02;;B01D53/261;;B01D53/28;;B01D2253/202;;B01D2253/204;;B01D2253/25;;B01D2257/80;;B01D2258/06;;B01D2259/40088;;B01J20/226;;B01J20/264;;B01J20/3204;;B01J20/3272;;B01J20/3425;;B01J20/3483;;E03B3/28;;B01D15/10;;B01D53/28;;B01J20/22;;B01J20/26,antiSeed
025-510-036-868-299,"TASK PROCESSING METHOD AND APPARATUS This application discloses a task processing method and an apparatus. The method includes the following steps: A first node determines a first task, where the first node includes a first core network device or a first access network device, and the first task is a task related to artificial intelligence AI; and the first node sends a first message to a second node, where the first message includes identification information of a second task and/or configuration information of the second task, the second task is a subtask of the first task, and the second node is one of nodes that are determined by the first node and that are configured to execute the first task. According to the method provided in this application, task management efficiency can be effectively improved.",,H04W24/02;;H04L41/16;;H04L67/10;;H04L41/16;;H04W24/02;;H04W24/02;;H04L67/10,antiSeed
074-278-835-799-123,Filtering process for focussing images ,,G06T5/20;;G06T5/20;;G06T5/20,antiSeed
117-440-987-343-652,"CORDIERITE BODY A ceramic comprising predominately a cordierite-type phase approximating the stoichiometry Mg2Al4Si5O18 and having a coefficient of thermal expansion (25-800 DEG C) of greater than 4x10<-7>/ DEG C and less than 13 x10<-7>/ DEG C and a permeability and a pore size distribution which satisfy the relation 2.108 (permeability) + 18.511(total pore volume) +0.1863 (percentage of total pore volume comprised of pores between 4 and 40 micrometers) > 24.6. The ceramic is suitable in the fabrication of cellular, wall-flow, diesel particulate filters having a pressure drop in kPa that at an artificial carbon soot loading of 5 grams/liter and a flow rate of 26 scfm is less than 8.9 - 0.035 (number of cells per square inch) + 300 (cell wall thickness in inches), a bulk filter density of at least 0.60 g/cm<3> and a volumetric heat capacity of at least 0.67 J cm<-3> K<-1> as measured at 500 DEG C.",,C04B38/0051;;B01D39/2068;;C04B35/195;;C04B38/00;;C04B2111/00793;;F01N3/022;;F01N2330/06;;Y10S55/30;;B01D39/20;;C04B38/0051;;B01D39/2068;;C04B35/195;;C04B38/00;;C04B2111/00793;;F01N3/022;;F01N2330/06;;Y10S55/30;;F01N3/02;;B01D39/00;;B01D39/20;;B01D46/00;;C04B35/195;;C04B38/00;;F01N3/022,antiSeed
002-644-551-094-207,"BLOOD PUMP The present invention relates to a blood pump, in particular intravascular blood pump. The blood pump comprises a pump housing having a blood flow inlet and a blood flow outlet connected by a passage, an impeller disposed in said pump housing, a drive unit (26) configured to drive the impeller, wherein the drive unit (26) comprises a stator (66), the pump housing comprises a drive unit casing (22) with a catheter attachment portion (32) at one axial end and an impeller supporting portion (102) at the other axial end, wherein the stator (66) is disposed within the drive unit casing (22), and wherein the drive unit casing (22) is at least partially filled with a potting material (114).",,A61M60/13;;A61M60/221;;A61M60/422;;A61M60/804;;A61M60/825;;A61M60/13;;A61M60/422;;A61M60/825;;A61M60/804;;A61M60/221;;A61M60/825;;A61M60/804;;A61M60/221;;A61M60/422;;A61M60/13;;A61M60/13;;A61M60/221;;A61M60/422;;A61M60/804;;A61M60/825,antiSeed
021-645-447-368-902,"Cold-Rolled Steel Sheet and Method for Producing the Same A cold-rolled steel sheet having superior non-ageing properties and low planar anisotropy can be produced at low cost without decreased productivity. This cold-rolled steel sheet contains, by mass, 0.010% to 0.040% carbon, 0.02% or less silicon, 1.0% to 2.5% manganese, 0.02% or less phosphorus, 0.015% or less sulfur, 0.004% or less nitrogen, and 0.020% to 0.070% aluminum, the balance being iron and incidental impurities. The steel sheet has a microstructure including a ferrite phase and a second phase. The volume percentage of the second phase is 0.2% to less than 10%. The steel sheet has an AI of 50 MPa or less, −0.20≰Δr≰0.20, and a thickness of 0.5 mm or less.",,C21D9/46;;C21D8/0205;;C21D2211/005;;C22C38/004;;C22C38/04;;C22C38/18;;C22C38/38;;H01M50/119;;H01M50/131;;Y02E60/10;;Y10T29/49108;;C22C38/04;;C21D8/0205;;C21D8/0226;;C21D8/0236;;C21D8/0273;;C21D9/46;;C21D2211/005;;C22C38/001;;C22C38/004;;C22C38/02;;C22C38/06;;C22C38/18;;C22C38/38;;H01M50/119;;Y02E60/10;;C21D9/46;;C21D8/0205;;C21D2211/005;;C22C38/004;;C22C38/04;;C22C38/18;;C22C38/38;;H01M50/119;;H01M50/131;;Y10T29/49108;;C21D8/02;;C22C38/00;;H01M50/119;;H01M50/131,antiSeed
035-809-219-166-715,"5-PHASE LATCH-BASED CLOCKING AND GLITCH-POWER AWARE CLOCK APPARATUS Embodiments herein may relate to a processor core and a hardware accelerator coupled to the processor core. The hardware accelerator may include five latches, wherein respective latches are clocked by respective clocks. In some embodiments, the hardware accelerator may include at least two clock buffers. The clocks may be non-overlapping clocks. Other embodiments may be described.",,H03K5/15066;;H03K5/15093;;H03K19/177;;G06F9/28;;G06F9/30;;H03K3/012,antiSeed
023-281-434-794-302,EMBOLIZATION PARTICLE ,,A61K41/0038;;A61L24/001;;A61L24/02;;A61L2400/12;;A61L2430/36;;A61K41/0038;;A61K9/0019;;A61K9/14;;A61K9/1635;;A61K9/1676;;A61K47/6923;;A61L24/001;;A61L24/02;;A61L2400/12;;A61L2430/36;;A61P31/00;;A61P35/00;;A61K41/0038;;A61K9/0019;;A61K9/14;;A61K9/1635;;A61K9/1676;;A61K41/0004;;A61K47/6923;;A61L24/001;;A61L24/0015;;A61L24/02;;A61L24/06;;A61L2400/12;;A61L2420/02;;A61L2430/36;;A61P31/00;;A61P35/00;;A61L24/00;;A61K41/00;;A61L24/02;;A61L24/06,antiSeed
095-160-227-667-459,FLUORIDE GLASSES ,,C03C3/325;;C03C3/325;;C03C3/32;;C03C4/10;;C03C4/20,antiSeed
179-978-823-254-809,"Parcel deploying apparatus and vehicle delivery Parcel deploying apparatus including package receiving and/or delivering apparatus defining an enclosure and any or all walls of the enclosure being releasably locked to the package receiving or deploying apparatus by an externally controllable locking mechanism and movable from a closed to an open orientation defining a package receiving flat surface. A robot including a body with controllably movable apparatus for aligning movements, the body including a wall releasably attached to the body for movement between a body closing orientation and a horizontal orientation defining a package receiving flat surface. One of the enclosure and the body including package relocating apparatus which moves a package between a stored and an extended orientation on one of the flat surfaces. The controllably movable apparatus controllable to move the robot into alignment with a delivery position. The package receiving and/or delivering apparatus and the robot can be integrated into a single robosafe.",,G05D1/0225;;B60P3/007;;B66F9/063;;B66F9/0755;;B66F9/24;;G06Q10/08;;G05D1/12;;G05D1/0088;;G05B2219/40449;;G05B19/4155;;B60P3/007;;G06Q10/08;;G05D1/12;;B60P3/00;;G05B19/41;;G05B19/4155;;G05D1/00;;G06Q10/08,antiSeed
167-092-143-452-248,METHOD AND APPARATUS FOR COMPRESSING DATA ,,H03M7/3059;;H03M7/3064;;H03M7/3059;;H03M7/3064;;A61F2013/15853;;A61N2005/1034;;B63C11/26;;G01M99/005;;H03M5/00;;H03M7/30;;H03M7/30,antiSeed
014-238-017-969-343,"Ultra-short throw projector An ultra-short throw projector device includes a lens system. The lens system includes a first lens group configured to form a first intermediate image from an incident display image; a second lens group configured to form a second intermediate image from the first intermediate image; an aperture configured to be disposed on a point where the first intermediate image is formed between the first lens group and the second lens group; a reflection mirror configured to reflect and magnify the second intermediate image and form an image on a screen; and a light path changing prism configured to change a light path in the vertical direction or other directions, the prism being disposed at a point on the light path of the lens system, at least one of an incident surface and a refracting surface being an aspherical surface or a freeform surface.",,G03B21/28;;G02B17/0852;;G02B17/08;;G02B17/0852;;G02B19/0028;;G02B19/0047;;G03B21/28;;G02B17/08;;G02B19/00;;G03B21/28,antiSeed
023-894-329-737-578,"LIGHT EMITTING DEVICE A light emitting device may be provided that includes a conductive support member, a first conductive layer, a second conductive layer, an insulation layer between the first conductive layer and the second conductive layer, and a light emitting structure that includes a second semiconductor layer on the second conductive layer, a first semiconductor layer, and an active layer between the first semiconductor layer and the second semiconductor layer. The first conductive layer may include at least one conductive via that passes through the second conductive layer, the second semiconductor layer and the active layer. A top surface of the at least one conductive via is provided into the first semiconductor layer. The insulation layer may substantially surround a side wall of the conductive via. The first surface of the first semiconductor layer may include a first surface area, a second surface area and a recess having a bottom surface. The recess may be aligned with the bottom surface of the first conductive layer, and the first surface of the first conductive layer may be aligned with the first area of the first surface of the first semiconductor layer. The first surface of the first semiconductor layer and the recess may have a surface roughness.",,H01L33/382;;H01L33/10;;H01L33/22;;H01L33/44;;H01L2224/48091;;H01L2224/48247;;H01L2933/0016;;H01L33/22;;H01L33/10;;H01L33/382;;H01L33/405;;H01L33/42;;H01L33/44;;H01L2224/48091;;H01L2224/48247;;H01L2933/0016;;H01L33/60;;H01L33/10;;H01L33/20;;H01L33/22;;H01L33/382;;H01L33/44;;H01L33/62;;H01L33/64;;H01L2224/48091;;H01L2224/48247;;H01L2933/0016;;H01L33/60,antiSeed
066-412-655-768-375,"MODIFIED ZEOLITES AND THEIR USE IN THE RECYCLING OF PLASTICS WASTE The present invention relates to a method for the recycling of plastics materials, in particular waste plastics materials, into chemical feed stocks and hydrocarbon fractions. The present invention also relates to novel zeolite based catalysts used in such methods. The present invention also relates to methods of manufacturing such zeolite based catalysts. Plastics waste is traditionally disposed of by land-fill, incineration or recycling by re- processing the waste into raw material for reuse. Each of these disposal methods has its disadvantages. The drawbacks of land-fill are self apparent. Although incineration may include energy recovery, there still remains the obvious problem of CO2 emission and the emission of other toxic pollutants. Additionally, recycling the plastics requires sorting of the plastics waste because certain types of plastics materials are not recyclable, and mixtures of plastics can be problematic. The present invention provides an improved method for the recycling of waste plastics including mixed waste streams.",,B01J29/084;;B01J37/30;;C08J11/16;;C10G1/10;;C10G2300/1003;;C10G2300/44;;C10G2300/70;;Y02P20/50;;Y02W30/62;;B01J29/084;;B01J37/30;;C08J11/16;;C10G1/10;;C10G2300/1003;;C10G2300/44;;C10G2300/70;;Y02P20/50;;Y02W30/62;;B01J29/08;;B01J37/30;;C08J11/10;;C10G1/00,antiSeed
077-751-955-882-810,"OXIDATION PROCESS FOR PREPARING PURIFIED CARBOXYLIC ACIDS A process including: (a) contacting an aqueous solution including a crude aromatic carboxylic acid with an oxygen source in the presence of an oxidation catalyst including at least one of Ru, Au, Pt, Ir or V, and oxides, alloys, salts and mixtures thereof; and (b) purifying the product of step (a) to form a purified aromatic carboxylic acid.",,C07C51/487;;C07C51/265;;C07C51/42;;C07C51/43;;C07C51/487;;B01J23/22;;B01J23/42;;B01J23/46;;B01J23/462;;B01J23/52;;C07C51/265;;C07C51/43;;C07C51/50;;C07C63/26;;C07C51/487;;C07C51/265;;C07C51/42;;C07C51/43;;C07C51/265;;C07C51/42;;C07C51/43;;C07C51/487,antiSeed
199-576-908-293-018,"Display device The display device according to an exemplary embodiment of the present disclosure includes a substrate and a display element unit. The display element unit includes a first electrode on the substrate, a second electrode on the substrate and spaced apart from the first electrode in a first direction, and a plurality of light emitting elements between the first electrode and the second electrode in a plan view. Each of the first and second electrodes includes an opening.",,H01L27/156;;H01L33/38;;H01L33/42;;H01L33/46;;H01L25/0753;;H01L33/62;;H01L33/20;;H01L33/44;;H01L33/60;;H01L33/502;;H01L27/156;;H01L27/124;;H01L27/1248;;H01L33/54;;H01L33/58;;H01L33/38;;H01L33/42;;H01L33/46;;H01L33/502;;H01L27/156;;H01L33/38;;H01L27/15;;H01L33/42;;H01L33/46;;H01L33/50,antiSeed
105-331-163-431-870,"GATE STRUCTURE AND METHOD A device includes a substrate, a semiconductor channel over the substrate, and a gate structure over and laterally surrounding the semiconductor channel. The gate structure includes a first dielectric layer over the semiconductor channel, a first work function metal layer over the first dielectric layer, a first protection layer over the first work function metal layer, a second protection layer over the first protection layer, and a metal fill layer over the second protection layer.",,H01L27/0924;;H01L21/823821;;H01L21/823828;;H01L21/32134;;H01L29/66545;;H01L29/7848;;H01L29/165;;H01L21/67051;;G05B19/418;;G05B2219/45031;;H01L29/42392;;B82Y10/00;;H01L29/66439;;H01L29/0673;;H01L21/823842;;H01L29/78696;;H01L21/82345;;H01L27/092;;H01L27/088;;H01L21/28088;;Y02P90/02;;H01L29/42392;;H01L29/0673;;H01L29/4966;;H01L29/78696;;H01L29/66545;;H01L21/823412;;H01L21/823437;;H01L21/823462;;H01L27/092;;H01L29/4908;;G05B13/0265;;H01L29/0673;;H01L29/42392;;H01L29/78696;;H01L21/02603;;H01L21/02532;;H01L21/28088;;H01L21/32135;;H01L21/823807;;H01L21/823814;;H01L21/823842;;H01L21/823864;;H01L21/823871;;H01L29/66545;;H01L29/66553;;H01L29/66742;;H01L27/092;;H01L29/49;;H01L21/02;;H01L21/28;;H01L21/3213;;H01L21/8238;;H01L27/092;;H01L29/06;;H01L29/423;;H01L29/66;;H01L29/786,antiSeed
056-789-048-583-448,"Method, device and software for applying an audio effect The present invention provides a method for processing music audio data, comprising the steps of providing input audio data representing a first piece of music containing a mixture of predetermined musical timbres, decomposing the input audio data to generate at least a first audio track representing a first musical timbre selected from the predetermined musical timbres, and a second audio track representing a second musical timbre selected from the predetermined musical timbres, applying a predetermined first audio effect to the first audio track, applying no audio effect or a predetermined second audio effect, which is different from the first audio effect, to the second audio track, and obtaining recombined audio data by recombining the first audio track with the second audio track.",,G10H1/0091;;G06F3/0482;;G06F3/04842;;G06F3/04847;;G06F3/04883;;G10H1/057;;G10H1/40;;G10H1/46;;G10H2210/056;;G10H2210/076;;G10H2210/125;;G10H2210/155;;G10H2210/235;;G10H2210/241;;G10H2210/325;;G10H2210/391;;G10H2240/325;;G10H2250/035;;G10H2250/311;;G10L21/028;;G10L25/30;;H04R3/00;;H04R5/04;;H04R2420/01;;H04R2430/01;;G10H1/383;;G10H1/0025;;G10H2210/081;;G10H2210/335;;G10H1/00;;G10H1/38,antiSeed
073-197-333-373-519,"A CERAMIC ARTICLE A ceramic article is provided. The ceramic article includes a ceramic tube comprising a sintered helical tape. The sintered helical tape has adjacent windings, which are joined together. Another aspect provides an article comprising a ceramic extrudate having an outer surface and a pattern of surface features along the outer surface.",,B28B21/925;;B28B1/48;;B28B11/12;;B28B21/48;;B28B21/00;;B28B1/00,antiSeed
105-839-999-382-981,"IMPROVED OPHTHALMIC SURGICAL LASER AND METHOD A laser-based method and apparatus for corneal and intraocular surgery. The preferred method of performing a surface ablation of cornea tissue or other organic materials uses a laser source which has a low ablation energy density threshold and extremely short laser pulses to achieve precise control of tissue removal. The laser beam cross-sectional area is preferably about 10 mu m in diameter. The preferred laser system includes a broad gain bandwidth laser (102) such as Ti3Al2O3, Cr:LiSrAlf6, Nd:YLF, or similar lasers, with a preferred wavelength of about 830 nm, which is generally transmissive in eye tissue. The invention can be used to excise or photoablate regions within the cornea, capsule, lens, vitreoretinal membrane, and other structures within the eye. The invention provides an improved method of eye surgery which has accurate control of tissue removal, and flexibility of ablating tissue at any desired location with predetermined ablation depth.",,A61F9/00834;;A61B2017/00172;;A61F9/00831;;A61F2009/00846;;A61F2009/00863;;A61F2009/0087;;A61F2009/00872;;A61F2009/00874;;A61F2009/00889;;B23K26/0624;;A61F9/00834;;A61B2017/00172;;A61F9/00831;;A61F2009/00846;;A61F2009/00863;;A61F2009/0087;;A61F2009/00872;;A61F2009/00874;;A61F2009/00889;;B23K26/0624;;A61B17/00;;A61F9/008;;A61F9/01;;B23K26/06,antiSeed
174-388-493-544-27X,"LEWIS BASE CATALYSTS AND METHODS THEREOF The present disclosure relates to Lewis base catalysts. Catalysts, catalyst systems, and processes of the present disclosure can provide high temperature ethylene polymerization, propylene polymerization, or copolymerization. In at least one embodiment, the catalyst compounds belong to a family of compounds comprising amido-phenolate-heterocyclic ligands coordinated to group 4 transition metals. The tridendate ligand may include a central neutral hetrocyclic donor group, an anionic phenolate donor, and an anionic amido donor. In some embodiments, the present disclosure provides a catalyst system comprising an activator and a catalyst of the present disclosure. In some embodiments, the present disclosure provides a polymerization process comprising a) contacting one or more olefin monomers with a catalyst system comprising: i) an activator and ii) a catalyst of the present disclosure.",,C08F10/00;;C08F4/65908;;C08F4/65912;;C08F4/64151;;C08F4/6428;;C08F210/16;;C07F7/003;;C08F10/00;;C08F4/64,antiSeed
122-072-593-795-917,"Method of Preparing a Material of a Battery Cell A continuous process for producing a material of a battery cell using a system having a mist generator, a drying chamber, one or more gas-solid separators and a reactor is provided. A mist generated from a liquid mixture of two or more metal precursor compounds in desired ratio is dried inside the drying chamber. Heated air or gas is served as the gas source for forming various gas-solid mixtures and as the energy source for reactions inside the drying chamber and the reactor. One or more gas-solid separators are used in the system to separate gas-solid mixtures from the drying chamber into solid particles mixed with the metal precursor compounds and continuously deliver the solid particles into the reactor for further reaction to obtain final solid material particles with desired crystal structure, particle size, and morphology.",,C01B13/34;;B22F9/22;;C01G1/02;;H01M4/505;;H01M4/525;;Y02P20/145;;Y02P20/129;;C01B25/45;;Y02E60/10;;Y02P70/50;;C01B13/14;;C01B13/34;;B22F9/22;;C01G1/02;;H01M4/505;;H01M4/525;;Y02P20/145;;Y02P20/129;;B22F9/082;;B01J8/18;;B01J8/1827;;B01J8/24;;B01J12/02;;C01B25/45;;C01P2006/40;;H01M4/04;;H01M4/0471;;H01M4/36;;B01J8/18;;B01J8/24;;B01J12/02;;B22F9/08;;B22F9/22;;C01B13/14;;C01B13/34;;C01B25/45;;C01G1/02;;H01M4/04;;H01M4/36,antiSeed
132-815-957-378-485,"ADDITIVE FOR ELECTROLYTES Spiro ammonium salts as an additive for electrolytes in electric current producing cells, in particular electric current producing cells comprising a Li-based anode, are provided. In some embodiments, the electric current producing cell comprises a cathode, a Li-based anode, and at least one electrolyte wherein the electrolyte contains at least one spiro ammonium salt.",,H01M10/0525;;H01M10/0567;;H01M10/0568;;Y02E60/10;;H01M10/0525;;H01M10/0567;;H01M10/0568;;H01M10/0525;;H01M10/0567;;H01M10/0568;;H01M10/056;;H01M4/38;;H01M4/40;;H01M4/48;;H01M4/58;;H01M10/02,antiSeed
164-242-839-303-63X,"METHOD, DEVICE AND SOFTWARE FOR APPLYING AN AUDIO EFFECT The present invention provides a method for processing music audio data, comprising the steps of providing input audio data representing a first piece of music containing a mixture of predetermined musical timbres, decomposing the input audio data to generate at least a first audio track representing a first musical timbre selected from the predetermined musical timbres, and a second audio track representing a second musical timbre selected from the predetermined musical timbres, applying a predetermined first audio effect to the first audio track, applying no audio effect or a predetermined second audio effect, which is different from the first audio effect, to the second audio track, and obtaining recombined audio data by recombining the first audio track with the second audio track.",,G10H1/0091;;G06F3/0482;;G06F3/04842;;G06F3/04847;;G06F3/04883;;G10H1/057;;G10H1/40;;G10H1/46;;G10H2210/056;;G10H2210/076;;G10H2210/125;;G10H2210/155;;G10H2210/235;;G10H2210/241;;G10H2210/325;;G10H2210/391;;G10H2240/325;;G10H2250/035;;G10H2250/311;;G10L21/028;;G10L25/30;;H04R3/00;;H04R5/04;;H04R2420/01;;H04R2430/01;;G10H1/383;;G10H1/0025;;G10H2210/081;;G10H2210/335;;G10H1/38;;G10H1/00,antiSeed
009-232-021-529-377,"CLUTCH ASSEMBLY A viscous fluid clutch for use as a clutch for a cooling fan for a vehicle , the clutch includes an input shaft, a rotor assembly, a first housing portion, a second housing portion, a coil assembly, and a brush box. The rotor assembly is coupled to the input shaft. The first housing portion is coupled to the second housing portion and the second housing portion is rotatably disposed on the input shaft. The first and second housing portions define a fluid reservoir for receiving the rotor assembly and a viscous fluid, preferably of the magnetorheological type. The coil assembly is coupled to the first housing portion. The brush box is operably coupled to the coil assembly. When the coil assembly is energized by the brush box, a magnetic field is created that acts upon the magnetorheological fluid to vary the torque transfer of the input shaft to the housing and the fan connected thereto.",,F16D37/02;;F16D2037/002;;F16D37/02;;F16D2037/002;;F16D37/00;;F16D37/02,antiSeed
062-581-367-200-891,"ULTRA-SHORT THROW PROJECTOR An ultra-short throw projector device includes a lens system. The lens system includes a first lens group configured to form a first intermediate image from an incident display image; a second lens group configured to form a second intermediate image from the first intermediate image; an aperture configured to be disposed on a point where the first intermediate image is formed between the first lens group and the second lens group; a reflection mirror configured to reflect and magnify the second intermediate image and form an image on a screen; and a light path changing prism configured to change a light path in the vertical direction or other directions, the prism being disposed at a point on the light path of the lens system, at least one of an incident surface and a refracting surface being an aspherical surface or a freeform surface.",,G03B21/28;;G02B17/0852;;G02B17/08;;G02B17/0852;;G02B19/0028;;G02B19/0047;;G03B21/28;;G02B17/08;;G02B19/00;;G03B21/28,antiSeed
060-511-490-082-02X,MIXED CATION PEROVSKITE ,,H10K30/87;;H10K85/50;;H10K30/151;;H10K30/50;;H10K30/87;;H10K85/50;;H10K30/50;;H10K30/151;;Y02E10/549;;H10K30/87;;H10K30/151;;H10K71/16;;H10K85/00;;C07F7/24;;H10K99/00,antiSeed
070-229-167-659-507,"METHODS OF CREATING CUSTOMIZED BEVERAGE PRODUCTS A method of creating customized beverage products includes providing a multiple stream filing system suited for producing an array of beverage products. The method also includes receiving an order for a customized beverage product from the array of beverage products. The order indicates at least one characteristic of the customized beverage product. The at least one characteristic comprises one or more of the following: a beverage formulation, a beverage additive, a package size, a package shape, or label content. The method further includes instructing the multiple stream filling system to produce the customized beverage product. The multiple stream filing system produces the customized beverage product without performing an operation to reduce contamination of the customized beverage product with ingredients from a previously produced beverage product.",,G06Q30/0601;;G06Q30/0603;;G06Q50/04;;G06Q50/04;;G06Q30/0601;;G06Q30/0603;;Y02P90/30;;G06Q50/04;;G06Q30/0601;;G06Q30/0603;;Y02P90/30;;G06Q30/00,antiSeed
073-235-162-355-539,LITHIUM-AIR BATTERY ,,H01M12/08;;H01M4/134;;H01M4/1395;;H01M4/366;;H01M4/382;;H01M4/405;;H01M4/5815;;H01M10/0569;;H01M12/06;;Y02E60/10;;Y02P70/50;;H01M10/058;;H01M4/134;;H01M4/1395;;H01M10/052;;H01M12/08;;H01M4/134;;H01M4/1395;;H01M4/366;;H01M4/382;;H01M4/405;;H01M4/5815;;H01M10/0569;;H01M12/06;;Y02E60/10;;H01M4/134;;H01M4/1395;;H01M4/38;;H01M4/40;;H01M12/08,antiSeed
110-082-133-758-73X,"DATA READ/WRITE METHOD AND HYBRID MEMORY A data read/write method and a hybrid memory are disclosed, and relate to the field of terminals, so as to improve read/write performance and reduce power consumption. The hybrid memory includes a storage controller, a volatile storage medium, and a non-volatile storage medium. The storage controller may receive a read/write instruction from a processor, where the read/write instruction carries a first address (the first address may be a physical address or a logical address); and if the first address corresponds to a storage space of the volatile storage medium, the storage controller may perform data read/write processing in the storage space of the volatile storage medium; or if the first address corresponds to a storage space of the non-volatile storage medium, the storage controller may perform data read/write processing in the storage space of the non-volatile storage medium.",,G06F3/0619;;G06F3/0625;;G06F3/0644;;G06F12/10;;Y02D10/00;;G06F3/0656;;G06F3/0679;;G06F3/061;;G06F12/0284;;G06F12/0292;;G06F2212/205;;G06F2212/7201;;G06F2212/1016;;G06F2212/1028;;G06F3/0604;;G06F3/0655;;G06F3/068;;G06F2212/205;;Y02D10/00;;G06F12/10;;G06F3/06,antiSeed
193-597-038-488-376,"DATA DISPLAY SYSTEM AND METHOD A method for processing transmission data from neutron and gamma-ray radiation to form an image, the neutron and gamma-ray radiation having traversed through an object and representing a measure of neutron. attenuation and gamma-ray attenuation introduced by the object, comprising forming a neutron mass attenuation matrix 'n' and gamma-ray mass attenuation matrix 'g' from the measure of neutron attenuation and gamma-ray attenuation respectively; calculating a composition matrix R whose elements R<sub",,G01N23/06;;G01N23/06;;G06T1/00;;G01N23/09;;G01N23/22;;G01T1/29;;G01T3/00,antiSeed
008-257-761-834-697,"Active matrix liquid crystal display device. The present invention relates to an active matrix type liquid crystal display device having an array substrate for allowing parasitic capacitances formed between a pixel electrode and scan and signal lines disposed in the vicinity thereof to be remarkably decreased. An active matrix type liquid crystal display device is disclosed, which comprises a plurality of scan lines (103), a plurality of signal lines (105) intersected with the plurality of scan lines, the plurality of scan lines being insulated from the plurality of signal lines, a thin film transistor element (107) having a gate portion and a drain portion and disposed at each intersection of the plurality of scan lines and the plurality of signal lines, the gate portion being connected to a scan line at the intersection, the drain portion being connected to a signal line at the intersection, an array substrate formed in the intersection and having a pixel electrode (109), the pixel electrode being electrically connected to the source portion of the thin film transistor element, an opposite substrate having an opposite electrode opposed to the array substrate, a liquid crystal layer disposed between the array substrate and the opposite substrate, and a shield electrode (113) disposed on the array substrate, the shield electrode being overlaid through an insulation layer with at least part of the pixel electrode and with at least part of at least either the scan line or signal line.",,G02F1/136213;;G02F1/133512;;G02F1/136204;;G02F1/136218;;G02F1/136213;;G02F1/133512;;G02F1/136204;;G02F1/136218;;G02F1/1335;;G02F1/1362,antiSeed
100-561-293-157-250,"ADDITIVE FOR ELECTROLYTES The invention relates to an electric current producing cell comprising (a) a cathode, (b) a Li-based anode, and (c) at least one electrolyte interposed between said cathode and said anode wherein the at least one electrolyte (c) contains at least one spiro ammonium salt and to the use of spiro ammonium salts as additive for electrolytes in electric current producing cells.",,H01M10/0525;;H01M10/0567;;H01M10/0568;;Y02E60/10;;H01M10/0525;;H01M10/0567;;H01M10/0568;;H01M10/0525;;H01M10/0567;;H01M10/0568;;H01M10/0525;;H01M10/0567;;H01M10/0568,antiSeed
095-785-233-005-128,METHOD OF ALKOXYLATING ALCOHOLS Alkoxylated alcohols containing no insoluble matter which would prevent the spray application of such materials are obtained by reacting an alcohol and epoxide in the presence of a catalyc amount of a calcined hydrotalcite catalyst to form a crude alkoxylated product. The crude product is then passed through silica gel to remove insoluble by-products.,,C07C41/36;;C07C41/03;;C07C41/36;;C07C41/03;;C07C41/03;;C07C41/36,antiSeed
123-864-848-480-004,"A CHAIR A chair is provided with a linkage mechanism for allowing pivotal movement of the seat (2) and backrest (3), a seat height adjustment mechanism for adjusting the height of the seat (2), a backrest height adjustment mechanism for adjusting the height of the backrest (3) relative to the seat (2), and a single lever (7) for controlling the linkage mechanism, the seat height adjustment mechanism and the backrest height adjustment mechanism.",,A47C7/402;;A47C1/03255;;A47C1/03279;;A47C1/03283;;A47C3/30;;A47C1/03279;;A47C1/022;;A47C3/026;;A47C3/30;;A47C7/40,antiSeed
133-353-291-084-116,"Method of and system for video fast update A method of determining whether to generate a video refresh request includes receiving a packet and performing at least one of determining whether the received packet contains an error and determining whether a packet prior to the received packet was lost. Responsive to a determination that the received packet contains an error, an error index is increased. Responsive to a determination that a packet prior to the received packet has been lost, the error index is increased. Responsive to a determination that the received packet does not contain an error and that a packet prior to the received packet has not been lost, the error index is decreased.",,H04N19/89;;H04N19/89;;H03M13/096;;H04N19/89;;H04J3/14;;G06F11/00;;H03M13/00;;H04L12/26;;H04N19/89,antiSeed
