Lens ID,Combined,Keyphrases,Classifications,Category
104-932-211-121-760,"Novel fire -resistant military uniform surface fabric The utility model relates to a novel fire -resistant military uniform surface fabric, its structure includes military uniform, textile fabric, a flame retardant layer, fine hair layer, the 2nd flame retardant layer and sandwich layer, be equipped with textile fabric on the military uniform, textile fabric's surface is equipped with a flame retardant layer, a flame retardant layer's inside is equipped with the fine hair layer, the surface on fine hair layer is equipped with the 2nd flame retardant layer, the 2nd flame retardant layer passes through the textile fabric fixed connection under a fine hair layer and the flame retardant layer, the sandwich layer includes the flame retardant nylon fibre, fibre layers, the asbestos fibre layer, water -proof oil cloth layer, this novel fire -resistant military uniform surface fabric, the textile fabric who has a flame retardant layer through the setting, the cooperation has the 2nd flame retardant layer's fine hair layer, on the basis of guaranteeing the refractiveness, the compliance of surface fabric has been increased, through setting up the asbestos fibre layer, cooperation water -proof oil cloth layer, mulberry silk layer, can be on thebasis that increases fire -retardant waterproof nature, the close skin nature to skin has been increased, moreover, the steam generator is simple in structure, the utility model provides a multi -target detection system of automotive anti -collision radar. The multi -target detection system comprises a radio -frequency transmitting/receiving part, a data processing part and a power supply part, the radio -frequency transmitting/receiving part comprises a radar sensor and a medium frequency signal processing module, the data processing part comprises an analog -to -digital and digital -to -analog conversion module and a central control processing module FPGA, and the radar sensor is a radar receiver in K band with a voltage -controlled oscillator and is provided with an individual sendingchannel and two I/Q receiving channels. The multi -target detection system of the automotive anti -collision radar is capable of alternatively emitting two triangular waves with different modulation periods, collecting echo wave data, and effectively excluding fake targets based on a corresponding algorithm so as to improve the detection accuracy of multiple moving targets in an environment of strong noises. A hardware system structure is simplified and is easy to achieve.",,;;B32B27/02;;A41D29/00;;A41D31/02;;B32B3/08;;B32B9/00;;B32B9/02;;B32B9/04;;B32B19/02;;B32B19/06;;B32B19/08;;B32B27/12;;B32B27/34;;B32B33/00,mineralTextiles
118-543-010-913-381,"High-strength superfine textile yarn The utility model discloses a high-strength superfine textile yarn which comprises a yarn inner core layer, an antibacterial fiber layer and a flame-retardant fiber layer, water-absorbing cotton threads distributed around the center of the yarn inner core layer are evenly distributed on the outer side of the yarn inner core layer, and six fiber layers are distributed on the outer side of the water-absorbing cotton threads. Six fiber layers are arranged on the outer side of the water-absorbing cotton thread, three reinforcing fiber layers are arranged in the six fiber layers, and a reinforcing core is arranged in the middle of the reinforcing fiber layers; the reinforcing fiber layers arranged among the six fiber layers arranged on the outer sides of the water absorption cotton threads are arranged at intervals. According to the textile yarn, the polyimide fiber layer has the high thermal decomposition temperature, and the basalt fiber layer has the advantages of being non-combustible, resistant to temperature, free of toxic gas emission, good in heat insulation, free of melting or dripping, high in strength, free of thermal shrinkage and the like, so that the textile yarn has the high flame retardant property; through the aramid fiber 1313 layer, the polyimide fiber layer and the basalt fiber layer, the overall flame retardant property of the yarn is improved, and the yarn is not prone to being ignited.",,;;D02G3/04;;D02G3/32;;D02G3/44,mineralTextiles
136-336-114-871-412,"ANTIMICROBIAL GLASS FIBER, AND ANTIMICROBIAL GLASS FIBER PRODUCT PROBLEM TO BE SOLVED: To obtain an antimicrobial glass fiber capable of maintaining the antimicrobial activities for a long period and basic properties of the glass fiber, and to provide an antimicrobial glass fiber product such as a filter material, an acoustic insulation, a heat insulation, etc., containing the antimicrobial glass fiber as a constituent. SOLUTION: This antimicrobial glass fiber includes silver ion maldistributed and took in the surface of the glass fiber by ion exchange. An antimicrobial glass fiber product such as a filter material, an acoustic insulation, a heat insulation, etc., includes the antimicrobial glass fiber as a constituent.",,;;C03C13/00;;A01N25/08;;A01N25/34;;A01N59/16,mineralTextiles
156-517-228-136-81X,"HYDROPHOBING AND FORMALDEHYDE SCAVENGING COMPOSITIONS COMPRISING WAX EMULSIONS AND RESORCINOL AND THEIR USE FOR INCREASING THE HYDROPHOBICITY OF WOOD COMPOSITE BOARDS AND FIBREGLASS OR ROCK WOOL INSULATIONS Hydrophobing and formaldehyde scavenging compositions, comprising O/W wax emulsions, including petroleum derived and vegetable derived wax emulsions, and resorcinol. The wax emulsions according to the invention are useful in the manufacture of several materials, for example of wood composite boards, such as wood derived boards, fibreboards, particleboards, chip boards, oriented strand boards, plywood and paperboards,but also of fibreglass or rock wool insulations. The wax emulsions according to the invention provide the materials to which they are applied to with hydrofugant properties and reduce the formaldehyde emission, if formaldehyde is used during their manufacture, and allow for lower press temperature and press factor during the manufacture of boards.",,B27N1/003;;B27N1/00,mineralTextiles
183-790-580-894-341,"Method for the continuous production of sheets for wall coverings with attachment backing made of non-woven fibreglass fabric and sheets produced This method for the continuous production of sheets for wall coverings has the distinguishing feature that it uses a non-woven backing of fibreglass printed with ornamental designs of any kind by rotary screen printing of an adhesive, preferably an acrylic adhesive, capable of incorporating hard particles, such as sand, poured onto it uniformly in controllable quantities, when the area of backing to which it has been applied is about to pass around a low roll in a 180 DEG turn, thereby forming a V-shaped recess for collecting the falling hard particles and forcibly embedding them by the contact pressure of the non-woven backing on the semicylindrical surface of the turn roll, while hard particles lying on areas of the non-woven that are not covered with the printable adhesive are removed by suction and subsequent blowing before the processed sheet passes into an oven for drying of the abovementioned adhesive. <IMAGE>",,B05D1/40;;B05D1/30;;D06N7/0002;;D06Q1/10;;B05D1/30;;B05D1/40;;D06N7/00;;D06N7/04,mineralTextiles
005-889-611-866-657,"Basalt fiber treatment method The invention discloses a basalt fiber treatment method, which belongs to the field of basalt fiber treatment. The method comprises the steps of (1) cleaning basalt fibers to be treated for later use;(2) weighing the following components in parts by weight: 2 to 5 parts of nitrate, 8 to 15 parts of an imidazoline surfactant and 60 to 100 parts of water, and uniformly mixing the weighed componentsto obtain a pretreatment agent; putting the basalt fibers cleaned in the step 1 into a pretreating agent for activating treatment to obtain activated basalt fibers; and (3) immersing the activated basalt fibers into a solution C, taking out the activated basalt fibers after complete infiltration, and drying and curing the activated basalt fibers at 40 to 60 DEG C for 0.5 to 5 h to complete infiltration modification treatment; and repeating the infiltration modification treatment for 1 to 5 times. Experimental results show that after the basalt fibers are treated through the method, the tensile property and the breaking strength of the basalt fibers are remarkably improved, later surface eclosion of the basalt fibers is well improved, and a good technical effect is achieved.",,C08L63/00;;Y02P40/57;;C08L63/00;;C08K7/10;;C08K9/02;;C08K9/04;;C08K13/06;;C08L5/08,mineralTextiles
002-449-704-164-015,"Improvements in and relating to damp-, heat-, and sound-proof materials and the production thereof A heat insulating and protective material comprises a mixture of glass fibres with other inorganic fibres or organic fibres embedded in a water-resistant material such as tar or pitch. The fibres comprise ordinary or asbestos board pulp, paper, cellulose and textiles such as jute and wool. The material may finally be steeped in cement, gypsum or magnesite paste.",,E04B1/66;;C04B26/26;;Y02W30/91;;C04B26/26;;E04B1/66,mineralTextiles
006-065-103-629-668,"Novel textile process A process for providing a dried textile yarn, glass fiber yarn in particular, is described in which a wet textile strand is passed through a zone of high fluid turbulence, a heating zone and wound rapidly on a spool. In the process as applied to glass fiber yarns, finished textile strands are provided on spools which are considerably larger than the finished bobbins normally used by textile weavers. The yarns are dried directly from the wet forming packages to a completely dried state thus eliminating the binder migration problems frequently encountered in the drying of fiber glass on forming packages.",,D02G3/18;;B65H71/00;;B65H2701/3122;;D02G3/18;;B65H71/00;;B65H2701/3122;;B65H71/00;;D02G3/18,mineralTextiles
009-326-807-730-053,"METHOD FOR MANUFACTURING LAMINATE-TYPE CERAMIC-BASED CERAMIC-TEXTILE COMPOSITE MATERIAL PROBLEM TO BE SOLVED: To provide a method for manufacturing a low-cost laminate-type ceramic-based ceramic-textile composite material light in weight and excellent in terms of impact resistance and fracture toughness.SOLUTION: A ceramic textile 11 consisting at least of any of woven fabrics, fabrics of knitted structures, and fabrics of braided structures and having specified dimensions is provided, and after a prepreg intermediate 10a has been prepared by impregnating the ceramic textile with a slurry of a matrix-filling ceramic with which an auxiliary agent having a glass composition playing the role of a sintering additive yielding a sintering temperature equal to or lower than the thermal deterioration temperature of continuous ceramic fibers has been mixed, the obtained prepreg intermediate is dispensed into a vacuum defoamer, and after the volume of bubbles enclosed therein has been controlled by adjusting the vacuum magnitude and defoaming time, the intermediate is dried so as to prepare a prepreg 10 of a continuous ceramic fiber-reinforced green ceramic, and multiple members of such prepregs are laminated along arbitrary directions, compressed, and sintered so as to composite and integrate the multiple prepregs.",,;;B32B18/00;;B32B5/26;;F41H5/04,mineralTextiles
017-027-297-903-865,"Multicoloured dyeing of glass textiles Multicoloured glass textiles are produced by (a) pretreating the pigment by quantitatively flocculating in a suitable quantity of a water soluble, cationic polyelectrolyte flocculating agent, to flocculate all of the pigment without sedimentation, and (b) treating the glass textile in a resinous bath containing the flocculated pigment. The process enables close control to be exercised over the dyeing of the glass textile in the resinous bath. The dyebath can be used for prolonged periods with a minimum of difficulties arising from bath exhaustion. The particles of the pigment are effectively flocculated without causing sedimentation of the particles. The process is used for dyeing glass fabrics containing threads with a higher electrostatic potential than the body of the fabric, these threads being preferentially dyed.",,C09B67/0088;;C03C25/328;;C03C25/465;;C03C25/475;;C03C25/10;;C03C25/32;;C09B67/46;;D06P1/44;;D06P1/52,mineralTextiles
010-178-500-564-867,"SIZING AGENT OF GLASS FIBER AND GLASS FIBER THREAD PURPOSE:To reduce the energy cost and time required for degreasing and to decrease the time for degreasing by sizing glass fiber with a sizing agent containing KNO3. CONSTITUTION:The sizing agent for glass fiber is prepared by adding KNO3 by 0.01-1wt.% to the glass fiber to a starch-base sizing agent. Then, this sizing agent is applied on the glass fiber to size and obtain a glass fiber thread.",,H05K1/0366;;C03C25/10;;H05K1/03,mineralTextiles
017-533-557-003-591,"Car window glass sheltering textile The utility model relates to a car window glass sheltering textile, which has a shape adaptive to a car window glass, wherein the periphery of the textile is provided with a plurality of magnets. The car window glass sheltering textile disclosed by the utility model has the advantages that accumulated snow is conveniently removed and sunshine is conveniently sheltered.",,;;B60J11/08,mineralTextiles
023-343-720-403-035,"Nano ceramic composite thin polypropylene multifunction fiber and preparing method The invention discloses nano-ceramic composite fine polypropylene fiber and the processing method. The fiber contains nano-ceramic powder with 12-45 of 300, polypropylene with 250-270 of 300, polyethylene wax with 2-18 of 300 by weight. The denier of the fiber monofilament is 0.5-1.5D, the breaking strength is more than 2.5cN/dtex. We can get the fiber by the step of nano-ceramic powder aqueous dispersion, pre-dispersed precursor, composite masterbatch, composite sections, and high-speed spinning. The nano-ceramic powder is made up of ZrO2, or ZrO2 and ZrC, or TiO2 and Ag+. This type of fiber can be made of various type of textiles, such as sports apparel, underwear, bedding, shirt, socks and so on. The textiles with the function of launch biological waves of energy, anti-UV, anti-bacterial, absorption and barrier the near-infrared. So that to make the textiles have the function of anti-bacterial, energy health, insulation sunscreen, regenerative thermal insulation, dry and comfortable and so on.",,;;D01F6/46;;A41D13/00;;D01F1/10,mineralTextiles
026-046-724-650-429,"METHOD AND APPARATUS FOR DEOILING TEXTILE OF GLASS FIBER <P>PROBLEM TO BE SOLVED: To provide a method and an apparatus for removing an organic matter stuck to a textile made of glass fibers in a short time. <P>SOLUTION: The method for deoiling the textile made of glass fibers comprises winding the textile of glass fibers 12 around a perforated cylindrical core 14, placing the core in a heated furnace 16 and introducing surrounding heated gas in the cylindrical core through the textile of glass fibers and perforations 26. In this method, the organic matter is removed uniformly because the textile of glass fibers is heated uniformly by the heated gas passing therethrough. Further, the organic matter can be efficiently removed by being accompanied by the heated gas passing through the textile of glass fibers. This results in a uniform deoiling of the textile of glass fibers in a short time. <P>COPYRIGHT: (C)2004,JPO",,;;D06L1/00;;C03C25/10;;C03C25/40,mineralTextiles
036-621-538-136-566,"GLASS/PTFE TEXTILE MATERIAL The invention relates to a glass/PTFE textile material made from multifilament threads (1), the filaments (2) of which are coated with PTFE, whereby a rubbing of glass on glass in the final product, both between the threads and between the filaments to form pinholes can be reliably avoided. According to the invention, the filaments (2) are coated with sintered PTFE, the cavities (4) between the filaments (2) thus being filled and the outer surfaces of the threads (1) are formed by the coating (3) of the filaments (2).",,D02G3/18;;B29C70/22;;C03C25/305;;D03D15/267;;Y10T442/20;;Y10T442/2992;;Y10T442/30;;Y10T442/3049;;D02G3/18;;B29C70/22;;C03C25/305;;D03D15/267;;Y10T442/20;;Y10T442/2992;;Y10T442/30;;Y10T442/3049;;B29C70/22;;C03C25/30;;C03C25/305;;D03D15/00,mineralTextiles
036-058-618-929-590,"Glass fiber base member with glass fiber lid The utility model discloses a glass fiber base member with glass fiber lid, including circular glass fibre dish, the glass fiber dish is equipped with the sunken central recess that forms in openly middle part of centre bore, glass fiber dish, the ring is pasted to the annular emery cloth piece of quotation formation that the peripheral glass fiber of central recess coiled, and the reverse side of glass fiber dish is equipped with glass fiber enhancement lid, and the glass fiber enhancement is covered radial interior tip and is equipped with the reverse side retaining ring along the centre bore to the positive orientation extension that glass fiber coiled, the positive around the Center hole of glass fiber dish is equipped with metal system front pore ring. Glass fiber strengthens the lid and can strengthen the utility model discloses a structural strength. Simultaneously, jointly belong to the glass fiber material together owing to strengthen lid and glass fiber dish, therefore it can be worn and torn equally at the in -process of polishing, polishing, can not take place because of additional strengthening high -speed in rotatory contact machined object spare lead to the phenomenon of machined object spare surface damage, improved the utilization ratio of the emery cloth piece that the glass fiber base member pastes on and.",,;;B24D9/08,mineralTextiles
038-906-331-850-852,"Basalt fiber composite using impregnation Provided is a method for manufacturing a basalt fiber composite which is able to increase strength of basalt fiber tape containing basalt fiber and thermoplastic resin. The method for manufacturing a basalt fiber composite comprises the steps of: spreading basalt fiber; supplying a surfactant to the spread basalt fiber; supplying a binder to the basalt fiber to which the surfactant has been supplied; supplying thermoplastic resin to the basalt fiber, to which the binder has been supplied, to impregnate the basalt fiber with the thermoplastic resin; passing the basalt fiber, which has been impregnated with the thermoplastic resin, through a slit to manufacture basalt fiber tape; heating the basalt fiber tape which has been passed through the slit, and passing the basalt fiber tape through rollers; and producing a plurality of pieces of the basalt fiber tape and stacking the plurality of pieces of the basalt fiber tape to manufacture a basalt fiber tape stacked structure.",,C03B37/00;;C03C13/06;;B32B5/26;;B32B27/12;;B32B38/004;;B32B38/08;;B32B2262/108;;B32B2260/021;;B32B2260/046;;B32B2307/54;;B32B2405/00;;B32B37/06;;B32B37/10;;B32B38/00;;B32B5/26;;B32B27/12;;B32B38/08;;C03B37/00;;C03C13/06,mineralTextiles
042-919-140-893-793,"Basalt fiber material A network former and a glass modifier are formed and maintained by using basalt rock ore, and the crystallization and binding of basalt fiber are inhibited The heat-resistance property of basalt fiber is greatly improved from the conventional 750° C. to 850 or 900° C., and significant cost reduction is achieved over conventional products. Basalt fiber material having basalt rock as a raw material to which one or more kinds of oxide selected from Al2O3, SiO2, CaO, and MgO is added, and basalt fiber material having two kinds of basalt rock containing different amounts of elements as raw materials are provided.",,C03C13/06;;C03C1/00;;C03B13/06;;C03B13/00;;C03C13/06;;C03C1/00;;C03C13/06;;C03C6/02,mineralTextiles
049-811-250-252-495,"Basalt fiber fireproof electric welding blanket The utility model discloses a basalt fiber fireproof electric welding blanket which comprises a fireproof electric welding blanket body made of basalt fibers, and the fireproof electric welding blanket body is of a rectangular structure. The fireproof electric welding blanket body is composed of a fireproof layer and a heat insulation layer, and the fireproof layer and the heat insulation layer are sewn in an interlayer mode through basalt fiber textile yarn. The device further comprises an edge sealing layer and buckles, and hooks are attached to the buckles on one long edge and two short edges of the edge sealing layer. Compared with a traditional material, the high-temperature-resistant electric welding wire has the advantages that the temperature resistance is improved, the high-temperature-resistant electric welding wire can adapt to different sites during electric welding operation, electric welding sparks are collected, high-temperature sparks can be effectively prevented from splashing, and the safety of electric welding operation is effectively guaranteed.",,;;B23K37/00;;B32B3/04;;B32B9/00;;B32B9/04;;B32B33/00,mineralTextiles
054-510-166-108-134,"METHOD FOR SPLICING GLASS FIBERS, AND GLASS FIBER <P>PROBLEM TO BE SOLVED: To obtain a glass fiber in which a quartz glass fiber and a bismuth glass fiber having MFD smaller than that of the quartz glass fiber by 1 μm or more are fused and spliced and a splicing loss is small. <P>SOLUTION: The present invention relates to a method for splicing glass fibers with which a quartz glass fiber having MFD of d<SB>S</SB>and an oxidized bismuth glass fiber having MFD is (d<SB>S</SB>-1 μm) or less and a glass transition point of 300 to 430°C are fused and spliced and the oxidized bismuth glass fiber is pushed into the quartz glass fiber by 4 μm or more in the case of fusing, the quartz glass fiber and the oxidized bismuth glass fiber are fused and spliced by said splicing method, and a splicing loss in the wavelength of 1,300 nm is 8 dB or less. <P>COPYRIGHT: (C)2005,JPO&NCIPI",,;;G02B6/255;;G02F1/365,mineralTextiles
063-099-741-109-758,"GLASS FIBER SIZING AGENT, GLASS FIBER, AND GLASS FIBER-REINFORCED POLYAMIDE RESIN PROBLEM TO BE SOLVED: To provide a glass fiber sizing agent made into a glass fiber capable of obtaining a glass fiber-reinforced resin having high mechanical strength when being used as the reinforcing material for a thermoplastic resin, particularly, for a polyamide resin, a glass fiber coated with the glass fiber sizing agent, and a glass fiber-reinforced polyamide resin made of the glass fiber and a polyamide resin.SOLUTION: Provided is a glass fiber sizing agent comprising: a copolymer compound obtained by copolymerizing unsaturated dicarboxylic acid and/or carboxylic acid anhydride of 20 to 60 mass%, methyl acrylate of 20 to 75 mass% and methyl methacrylate of 5 to 20 mass%; aminosilane; and a polyurethane resin, and in which the weight average molecular weight is 10,000 to 60,000.",,;;C03C25/10;;D06M13/513;;D06M15/263;;D06M15/564,mineralTextiles
118-868-981-246-564,"Improved method of repairing textile belting or webbing 979,106. Repairing textile belts &c. BRITISH BELTING & ASBESTOS Ltd. Oct. 2, 1963 [Aug. 13, 1962], No. 30927/62. Heading B5A. [Also in Division B8] A hole in a web or belt of e.g. woven fibres of cotton, hair, flax, rayon, nylon or "" Terylene "" (Registered Trade Mark) is repaired by filling with liquid polyurethane and curing. If necessary, top and bottom plates of polypropylene or metal with a silicone release agent are used to improve the surface finish.",,F16G3/10;;B65G15/32;;B65G15/54;;B65G2201/04;;B65G15/32;;B65G15/54;;F16G3/10,mineralTextiles
123-031-575-035-020,"Infiltration equipment for basalt fibers The utility model discloses infiltration equipment for basalt fibers. Wherein the liquid storage container is used for containing impregnating adhesive, a first guide roller immersed into the liquid level and a plurality of second guide rollers located above the liquid level are arranged in the liquid storage container, a basalt fiber positioning plate is at least arranged on the feeding side of the liquid storage container, and a plurality of through holes for basalt fibers to penetrate through are formed in the basalt fiber positioning plate. By adopting the structure, the basalt fibers penetrate through the through holes in the basalt fiber positioning plate, so that a certain distance can be kept between the basalt fibers, the basalt fibers are not easy to contact with each other due to vibration in the conveying, infiltrating and gluing process, the basalt fibers are prevented from being bonded, the infiltrating efficiency is improved, and the labor cost is reduced.",,;;C03C25/007,mineralTextiles
137-751-522-401-414,"PROCESS FOR ASBESTOS FIBER DISPERSIONS Aq. asbestos fiber dispersion mediums comprise water, soap and <=100% molar excess of free fatty acid having a chain length of at lest 12 carbon atoms, the excess being calculated on the amt. of fatty acid combined. The dispersions are used in manuf. of coherent bodies such as strands and filaments and textile yarns made from them. They have good homogeniety and smoothness and do not easily cause nozzle brockage.",,;;C03B37/00;;C03C13/00;;D06M13/00,mineralTextiles
167-169-537-354-264,"TEXTILE ELEMENTS IN VEHICLE COMPOSITE GLASS A vehicle composite glass includes an outer pane, an inner pane, at least one polymeric intermediate layer which is arranged between the outer pane and the inner pane, and a textile film which includes a textile in a plastic matrix, wherein the textile film is adhered on a sub-region of the outer pane or the inner pane of the vehicle composite glass or is laminated in a sub-region between the polymeric intermediate layer and the outer pane or the inner pane. The vehicle composite glass has an attractive design with, at the same time, increased mechanical stiffness. The textile film can also serve as visual cover such that the otherwise customary black masking print is not required.",,B32B17/10036;;B32B7/12;;B32B17/10064;;B32B17/10247;;B32B17/10284;;B32B17/10366;;B32B2419/00;;B32B2605/08;;B32B17/10247;;B32B17/10036;;B32B17/10064;;B32B17/10366;;B32B2250/03;;B32B2260/021;;B32B2260/046;;B32B2262/106;;B32B2307/4026;;B32B2307/41;;B32B2605/08;;B32B17/10,mineralTextiles
158-197-830-427-161,"Method of forming and sizing glass fibers A sizing composition for textile glass fibers comprising a starch, a textile softener, a lubricant and 100 to 150 percent by weight of combined nonionic wetting agents based upon the weight of said lubricant. The glass fibers sized in accordance with this sizing composition has found utility in forming untwisted yarns which are to be subsequently used for the weft of a textile glass fabric.",,C03C25/321;;C03C25/321;;C03C25/32,mineralTextiles
175-370-737-142-252,"Method for producing glass wool molded product, glass wool molded product, and vacuum insulation material A method for producing a glass wool molded product includes the steps of processing a glass material into fibers so as to obtain a glass wool, gathering such glass wools to form a glass wool mat, and subjecting the glass wool mat to press molding, wherein the above described press molding is carried out, while supplying water so that the water content of the above described glass wool mat becomes 0.1% to 7.0% by mass, and while maintaining a temperature between 250° C. and 450° C.",,B29C48/05;;B29C48/12;;D04H1/4218;;D04H13/00;;F16L59/04;;F16L59/065;;Y10T428/249924;;B29C48/05;;B29C48/12;;B29C48/88;;D04H1/4218;;D04H13/00;;F16L59/04;;F16L59/065;;Y10T428/249924;;B29C48/05;;F16L59/06;;B29C48/12;;B29C48/88;;B32B17/02;;C03B37/15;;C03C13/00;;F16L59/04;;F16L59/065,mineralTextiles
176-903-256-427-295,"Glass-ptfe textile material The invention relates to a glass/PTFE textile material made from multifilament threads ( 1 ), the filaments ( 2 ) of which are coated with PTFE, whereby a rubbing of glass on glass in the final product, both between the threads and between the filaments to form pinholes can be reliably avoided. According to the invention, the filaments ( 2 ) are coated with sintered PTFE, the cavities ( 4 ) between the filaments ( 2 ) thus being filled and the outer surfaces of the threads ( 1 ) are formed by the coating ( 3 ) of the filaments ( 2 ).",,D02G3/18;;B29C70/22;;C03C25/305;;D03D15/267;;Y10T442/20;;Y10T442/2992;;Y10T442/30;;Y10T442/3049;;D02G3/18;;B29C70/22;;C03C25/305;;D03D15/267;;Y10T442/20;;Y10T442/2992;;Y10T442/30;;Y10T442/3049;;B29C70/22;;C03C25/30;;C03C25/305;;D03D15/00,mineralTextiles
025-584-461-556-749,"TEXTILE REINFORCEMENT FOR PULTRUSION AND METHOD FOR THE PRODUCTION THEREOF Textile reinforcement that can be used for the production of composite parts by pultrusion, including a central layer made from glass fibre segments and polyester, and in which, in the central layer, the glass fibre segments are enrobed with polyester, the central layer including a central reinforcement core surrounded by the glass fibre segments enrobed with polyester, at least one fibre-web surface layer forming one of the external faces of the textile reinforcement.",,B32B5/08;;B29C70/502;;B29C70/506;;B29C70/52;;B32B5/022;;B32B5/024;;B32B5/26;;B32B37/0046;;B32B37/1027;;B32B37/24;;B32B38/0004;;B32B2037/1215;;B32B2250/20;;B32B2260/021;;B32B2260/046;;B32B2262/0253;;B32B2262/0261;;B32B2262/0276;;B32B2262/101;;B32B2262/14;;B32B2307/402;;B32B2307/718;;D04H5/04;;D04H5/12;;B32B5/08;;B29C70/081;;B29C70/24;;B29C70/502;;B29C70/506;;B29C70/52;;B32B5/022;;B32B5/024;;B32B5/06;;B32B5/10;;B32B5/26;;B32B37/0046;;B32B37/1027;;B32B37/24;;B32B38/0004;;B32B2037/1215;;B32B2250/20;;B32B2255/02;;B32B2255/24;;B32B2260/021;;B32B2260/046;;B32B2262/0253;;B32B2262/0261;;B32B2262/0276;;B32B2262/101;;B32B2262/14;;B32B2307/402;;B32B2307/52;;B32B2307/558;;B32B2307/718;;D04H3/10;;D04H3/12;;D04H5/04;;D04H5/12;;B32B5/08;;B29C70/08;;B29C70/24;;B32B5/06;;B32B5/10;;D04H3/10;;D04H3/12,mineralTextiles
081-928-835-220-869,"Basalt fiber cable The utility model relates to the technical field of cables, and discloses a basalt fiber cable. The basalt fiber cable comprises a first outer coating structure and a middle core; wherein the number of the middle cores is multiple, the multiple strands of middle cores are arranged in parallel, and the multiple strands of middle cores are coated with the first outer coating structure; the middle core comprises multiple strands of basic cores and a second outer coating structure, the multiple strands of basic cores are arranged in parallel, and the multiple strands of basic cores are coated with the second outer coating structure; the basic core comprises basalt fibers and a resin curing structure arranged outside the basalt fibers. The proportion of the basalt fiber material to the steel material is only one third, and the basalt fiber material is adopted, so that the weight can be effectively reduced. Therefore, the dead weight of the cable made of the basalt fibers can be effectively reduced.",,;;D07B1/02;;D07B1/14;;D07B1/16,mineralTextiles
118-722-666-463-17X,"Ceramic fiber smelting furnace leading-out device produced from textile raw materials The invention provides a ceramic fiber smelting furnace leading-out device produced from textile raw materials, and belongs to the field of smelting furnace leading-out equipment.The ceramic fiber smelting furnace leading-out device produced from the textile raw materials comprises a lifting frame, a rotating assembly and a clamping assembly, and the bottom of the lifting frame is fixedly connected with a supporting platform; the rotating assembly comprises a disc, a rotating block, a rotating frame and a first motor, the disc is fixedly connected to the upper portion of the lifting frame, the clamping assembly comprises a rotating part, a supporting plate, a moving block, a supporting rod and grabbing teeth, the upper portions of the grabbing teeth are rotationally connected with the peripheral side of the supporting plate, and the bottoms of the grabbing teeth are clamped to the peripheral side of a solution barrel. In the whole using process, grabbing, lifting and rotating of the solution barrel are achieved, so that guiding-out of the solution barrel is achieved, the mode of grabbing teeth is adopted, shaking of the solution barrel is effectively prevented, solution overflowing caused by shaking of the solution barrel is reduced, and the risk that workers are scalded by overflowing solution is reduced.",,F27D3/14;;F27D25/00;;Y02P40/57;;F27D3/14;;F27D25/00,mineralTextiles
121-890-663-247-288,COMPOSITE HYDROPHOBIC INSULATION TEXTILE A composite hydrophobic insulation textile with glass fibers and a first fluoropolymer. The first fluoropolymer and the glass fibers are interspersed with one another with sufficient uniformity to render the composite hydrophobic insulation textile as hydrophobic insulation and is temperature stable up to 600 degrees Fahrenheit.,,D06N3/0022;;D06N3/0063;;D06N3/0068;;D06N3/0081;;D06N3/009;;D06N3/047;;D06N3/183;;D06N2201/082;;D06N2203/044;;D06N2205/02;;D06N2205/10;;D06N2207/123;;D06N2209/065;;D06N2209/142;;D06N2213/02;;D06N2213/03;;B32B5/06;;B32B5/24;;B32B5/30;;B32B15/14;;B32B27/08;;B32B2307/50;;D01F6/12;;D06N3/0022;;D06N3/0063;;D06N3/0068;;D06N3/0081;;D06N3/009;;D06N3/047;;D06N3/183;;D06N7/0094;;D06N2201/082;;D06N2203/044;;D06N2205/02;;D06N2205/10;;D06N2207/123;;D06N2209/065;;D06N2209/142;;D06N2213/02;;D06N2213/03;;B32B5/06;;B32B5/24;;B32B5/30;;B32B15/14;;B32B27/08;;D01F6/12;;D06N3/00;;D06N3/04;;D06N7/00,mineralTextiles
144-734-073-358-092,"Non-oxide sintered ceramic fibers A high temperature, preferably polycrystalline, ceramic fiber having a selectable diameter of between 1 and 200 microns. The fiber is stable in an inert atmosphere at a temperature above about 1700 DEG C. and is often stable even in air at a temperature above 1500 DEG C. The fiber comprises a sintered ceramic powder having a maximum particle size less than the diameter of the fiber and an average particle size less than 0.2 times the diameter of the fiber. The ceramic powder is also stable in an inert atmosphere at a temperature above about 1700 DEG C. At least 90% of the ceramic is selected from borides, nitrides, carbides, and silicides. The fiber is characterized by a smooth surface and is preferably out of round. The invention further comprises a textilable sinterable filament, comprising a flexible polymer matrix containing high temperature sinterable ceramic powder particles. The ceramic powder particles are selected from ceramic borides, nitrides, carbides, and silicides. The diameter of the filament is from 2 to 300 microns. The invention also comprises the method for making textilable filament by fiberizing a mixture of a polymer and a sinterable non-oxide fiber and the method wherein the high temperature ceramic fiber is prepared by sintering the textilable sinterable filament as previously described. The invention also includes composites containing such filaments.",,C04B35/62227;;Y10S264/19;;C04B35/62227;;Y10S264/19;;C04B35/622,mineralTextiles
